ID	mz	rt	Control	17_WT_D	32_WT_ND	14_WT_ND	3_AN2_ND	36_AN2_D	33_AN2_ND	2_WT_ND	35_WT_D	27_AN2_ND	26_WT_ND	18_AN2_D	6_AN2_D	24_AN2_D	15_AN2_ND	8_WT_ND	5_WT_D
34464	614.2617725	3.217582325	0.00	0.00	0.00	0.00	0.00	0.00	32941.45	0.00	118490.84	54486.46	0.00	229399.33	0.00	41923.46	92811.38	567616.06	517744.00
34472	643.333354	3.92065092	0.00	0.00	12929.50	15614.80	0.00	0.00	0.00	10646.08	19813.45	0.00	21376.86	0.00	11446.52	21653.72	17860.55	125146.76	323002.94
34507	461.3165641	6.68367895	0.00	0.00	8837.64	71021.98	0.00	0.00	0.00	0.00	50833.36	0.00	0.00	0.00	0.00	14443.53	0.00	115804.18	432996.56
34510	348.2900822	6.673197703	15458.21	16120.36	37940.50	13690.43	11246.49	16827.25	22525.42	39238.13	16684.90	46727.08	65089.33	16907.04	18892.08	31190.27	105364.03	114595.68	202043.84
34543	213.0661731	6.520296006	0.00	0.00	13482.29	0.00	0.00	0.00	0.00	0.00	0.00	7932.86	0.00	0.00	0.00	0.00	8373.47	106147.55	389297.03
34546	434.283959	9.410602224	0.00	132221.78	174718.56	120183.43	278939.31	87502.96	134112.34	114197.16	131107.80	142789.64	129092.34	113417.81	197188.55	119937.80	135888.81	105275.67	131663.88
34549	320.2584708	5.788091082	13707.48	14977.80	17192.28	35852.09	12386.37	10815.74	14147.32	42341.08	21499.19	12530.79	48152.72	12054.74	12004.97	0.00	0.00	105009.70	178724.48
34558	329.2108728	7.298325839	0.00	52004.47	14039.72	45124.22	144809.83	17036.10	131607.22	119742.84	82865.96	53876.14	96628.48	63587.41	79488.09	18021.15	164946.22	102430.27	37229.06
34562	604.5271209	9.986573069	0.00	20137.26	0.00	10250.24	55816.66	0.00	8051.40	45751.09	0.00	45953.41	15917.88	39911.11	123120.23	72625.33	201070.05	101264.94	251547.89
34640	565.352654	6.79151209	0.00	12628.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	27717.63	0.00	0.00	14088.18	0.00	87066.23	207120.55
34648	477.3111331	4.129405238	8316.59	0.00	0.00	16182.81	0.00	0.00	0.00	11512.98	0.00	0.00	0.00	0.00	0.00	22801.25	0.00	85162.33	390286.34
34674	275.1340041	3.485185425	0.00	0.00	0.00	0.00	0.00	0.00	69243.68	0.00	0.00	0.00	0.00	34247.96	0.00	0.00	0.00	80118.81	167416.73
34692	567.3674923	6.4020026	0.00	0.00	0.00	0.00	14726.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11745.45	0.00	0.00	76922.36	147191.08
34712	306.1235046	4.1099523	0.00	0.00	11746.68	9299.02	0.00	0.00	0.00	0.00	0.00	10886.76	0.00	29626.72	10267.78	24778.26	28566.58	73098.38	133625.92
34750	627.3878189	7.323445429	0.00	0.00	16592.12	49752.94	12495.21	16066.88	11402.06	17993.55	62738.00	0.00	16777.63	15085.42	16438.69	15939.29	0.00	67475.43	239503.55
34773	448.2591621	3.8735823	0.00	0.00	11825.62	9401.67	10613.65	0.00	82811.45	10889.21	44324.69	73845.98	69563.48	22690.99	50045.34	101999.48	242056.17	352533.00	881222.63
34779	604.531524	8.792079168	0.00	11078.13	30880.66	9064.20	17294.33	13424.80	16876.63	19113.75	16368.46	30493.29	32446.85	9196.04	22785.58	22600.76	18086.06	63235.59	137102.98
34810	479.3280826	7.603880238	0.00	10708.04	24398.13	12655.07	0.00	44017.49	0.00	11050.52	0.00	17208.43	14531.74	0.00	0.00	0.00	75804.96	62452.47	149578.19
34839	447.3350312	7.650612573	0.00	10981.65	0.00	0.00	16852.85	0.00	0.00	19354.64	0.00	0.00	0.00	0.00	0.00	13443.21	0.00	55393.07	136480.47
34846	348.2901424	7.82417896	50812.30	39226.48	13538.73	13054.90	38699.29	70194.44	36554.21	55849.42	20917.76	34107.62	55869.02	48507.74	58951.36	73158.07	81763.77	54043.15	106422.27
34859	465.3378048	7.910419581	8214.78	24115.13	13744.48	14058.79	31543.80	41404.11	11384.06	16177.29	0.00	35896.17	65601.29	57684.18	75624.97	63840.04	55802.00	52837.95	143239.06
34895	473.2785846	7.053240717	0.00	43082.66	10857.59	13873.31	0.00	0.00	11766.49	13623.33	17458.22	8702.24	0.00	0.00	36134.67	184135.53	32775.15	48277.88	1391939.75
34910	476.2657074	5.136683942	0.00	0.00	0.00	0.00	0.00	0.00	18223.77	0.00	0.00	0.00	16016.79	33033.57	13683.47	13915.66	42712.04	46728.20	136124.59
35001	460.3003164	7.651387885	11575.14	11045.51	0.00	0.00	0.00	27858.96	0.00	0.00	0.00	19173.34	0.00	0.00	39097.25	90194.16	20867.49	37086.06	116679.63
35097	336.1209924	4.648793856	0.00	0.00	16133.95	12236.59	0.00	0.00	0.00	0.00	0.00	0.00	15139.22	0.00	0.00	0.00	0.00	25046.37	21967.09
35143	359.2082354	7.977020225	5768.20	0.00	12818.47	6665.53	0.00	0.00	11240.75	0.00	0.00	0.00	0.00	0.00	10815.79	7481.36	7855.57	13360.56	161118.06
35144	166.0501255	3.285368044	8137.46	751024320.00	396337920.00	323673792.00	77167880.00	308295680.00	704065600.00	934268992.00	719968448.00	589458304.00	1939669632.00	858191424.00	458274240.00	592743040.00	937912896.00	491438624.00	401217792.00
35145	174.1320019	1.200441188	10034.25	46678.98	32613.09	21723.88	66157.07	4333970.50	2422065.75	3036293.00	8787220.00	5825394.50	1642989.88	117709.34	64859980.00	69687384.00	16394596.00	11813558.00	11779008.00
35159	455.3696924	7.897048245	0.00	11176.63	0.00	74278.30	54513.41	48683.00	53789.93	277901.88	367174.69	78382.22	47831.04	314065.00	75856.06	56649.93	222361.98	2168088.50	250108.38
35179	210.0764863	2.910296936	0.00	98853.37	93008.38	96116.59	58136.18	88966.20	142493.67	116235.23	139513.06	111248.57	149255.47	139796.28	45192.38	199704.31	93502.35	174421.89	165081.77
35239	365.1718601	3.15550685	0.00	13179.98	20058.87	0.00	26029.71	0.00	22881.94	0.00	25991.09	0.00	25585.29	0.00	0.00	31501.10	0.00	68431.84	0.00
35246	256.0965229	4.258889486	0.00	70397.05	15889.79	15789.31	49378.96	126426.85	180706.33	37566.50	66080.95	52728.80	194854.27	95446.84	23778.97	46382.10	73494.38	85370.71	40101.82
35279	146.0271223	0.599396015	0.00	58139.25	30563.98	17219.76	8970.70	58270.84	32993.41	48789.36	64646.73	91984.72	25452.76	48127.45	14893.04	99447.20	50862.45	92114.39	152824.19
35293	197.0924996	3.028417552	0.00	47171.27	24553.05	26014.15	0.00	48452.21	103671.21	45844.45	30896.88	0.00	22617.86	0.00	22244.53	37128.30	42992.74	0.00	49337.15
35294	455.0033624	5.75268735	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35321	230.0539816	2.917973327	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35326	344.0742901	3.6721786	0.00	19840.52	0.00	0.00	11094.12	0.00	0.00	17392.47	19082.89	0.00	25099.11	70300.49	92515.45	52440.45	0.00	37760.90	519579.06
35345	286.0700491	3.306565417	0.00	299556.06	19732.93	17339.98	43266.46	0.00	22572.80	94683.10	111282.96	40086.68	1038189.81	163238.70	237882.39	178266.53	30224.77	32176.33	211557.23
35354	281.1022354	2.946490606	7494.28	25583.72	74188.52	65768.98	103422.87	139915.92	112164.65	279165.09	270155.41	217146.78	136312.72	444814.50	159807.53	242116.70	194246.30	254042.59	497044.22
35374	195.1132541	2.439900163	25246.71	185254.69	57946.46	71311.71	49219.22	162900.52	68310.99	193137.56	381919.47	158568.03	333474.78	361725.97	265496.34	431579.25	119397.07	330665.59	131542.73
35398	289.1186965	3.123922728	0.00	22846.91	0.00	90266.51	0.00	236801.19	27239.34	0.00	189085.36	147813.83	66195.85	116301.02	99466.74	133726.77	307090.53	240252.53	231199.03
35453	161.0962329	4.829993141	52311.25	68737.72	67367.98	57507.76	52329.21	48891.14	85528.24	61084.35	56061.50	66694.16	86352.97	60007.88	58529.05	62081.36	128925.62	119733.64	223010.06
35496	528.3764244	7.341902316	0.00	127162.86	14635.42	15960.91	122895.59	0.00	78775.10	250034.34	115731.65	17829.92	44140.70	36423.50	171478.00	11908.54	55518.69	23884.77	126970.49
35619	228.0869794	4.07810403	0.00	46255.66	49698.90	47503.39	33481.04	52459.76	41454.27	55529.32	57135.09	59600.63	98128.22	57234.62	14206.38	115339.54	21663.49	51349.20	134763.22
35684	533.1364924	0.411902307	0.00	198072.11	0.00	0.00	33898.84	495035.25	0.00	0.00	349054.81	187291.41	37499.02	256257.00	358710.53	333954.41	222830.98	304703.22	661561.38
35697	170.081595	0.806692354	11561.16	294064.91	132066.05	50938.04	264961.91	135215.00	107006.79	211985.92	100521.26	85198.06	251955.83	140086.59	40653.20	103817.73	74988.08	90820.79	284204.38
35698	281.1012223	4.379628281	0.00	15852.39	39277.95	51780.49	39847.02	168306.38	45462.39	79663.01	140433.75	117946.27	77202.83	125506.22	101529.68	146436.56	139321.58	192354.92	229556.91
35725	441.337116	7.452531404	0.00	220660.06	72867.95	86716.30	78581.47	245430.44	115276.63	207253.42	190858.55	153907.67	366436.19	296457.50	219388.39	246027.03	136073.47	173101.52	357198.44
35734	389.2227821	6.517339822	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10999.00	0.00	0.00	21801.63	0.00	34383.29	334419.34
35741	331.207107	5.426671954	8933.20	8416.44	10086.34	21299.75	9865.27	10316.98	12445.63	10107.50	11650.56	10035.85	0.00	19423.39	0.00	0.00	10838.22	0.00	16853.63
35745	417.2545296	7.077921278	0.00	11548.08	0.00	0.00	19699.02	15824.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35797	452.1932013	3.051989538	0.00	190643.84	111520.74	173545.70	248637.47	384217.69	117221.88	321591.03	286429.03	197726.64	183685.02	354721.69	147418.56	169712.48	153352.33	283976.38	244980.39
35816	243.0876579	3.497952071	0.00	15040.70	39924.13	25022.75	25243.30	97517.45	72772.06	62096.21	69286.73	92545.54	31671.34	55740.37	59571.03	249434.56	93235.66	117340.68	249033.33
35819	787.2593657	4.894665339	0.00	37706.46	32302.07	95616.37	68947.16	264273.97	55303.41	128355.52	275985.88	178945.59	113528.38	374319.09	283947.66	479322.88	157139.55	458546.50	953353.06
35828	281.1025348	3.920246071	0.00	13759.32	35918.18	41411.28	42019.57	266968.75	47980.87	102995.59	136224.73	127584.27	70646.06	128179.41	116435.52	245040.17	165038.66	214199.75	301888.88
35943	527.3916901	8.399667403	101306.48	62139.42	45012.12	44021.80	68036.09	356032.53	99090.38	75501.22	92307.68	127848.35	213302.20	115399.91	129027.08	163200.41	172825.22	188154.88	40495.21
35984	427.3056206	7.555973047	89990.02	103786.62	145570.05	99205.26	123672.21	119350.95	140840.77	195360.19	153837.09	99121.93	131244.66	106378.96	179766.17	122901.91	113986.84	132842.45	112940.74
35989	358.2957285	6.067721144	0.00	110722.17	54946.16	73073.55	49519.51	51625.58	108268.35	196335.09	89406.55	130887.46	209993.75	133192.70	113519.39	191298.63	375798.91	243378.88	293172.69
35991	183.0543244	2.90014264	0.00	127922.70	47637.20	67188.20	188674.80	92524.27	35832.63	197587.83	83510.79	97664.05	70590.61	125246.18	54630.27	38826.73	29441.08	129272.74	0.00
36237	179.0817255	2.555828941	0.00	39256.21	22831.59	28424.99	60481.91	25521.32	45706.30	31657.98	80811.00	77586.66	115774.03	59514.98	75846.65	210978.89	0.00	106833.19	132058.39
36305	579.3186425	8.203890986	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6988.35	13995.17
36382	255.0870054	5.885913543	0.00	0.00	0.00	0.00	0.00	0.00	12274.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36396	321.0957746	3.054076175	0.00	54150.64	149691.39	160902.53	360118.69	332103.97	228154.58	310841.44	415609.94	368581.84	156210.86	382960.72	338051.56	307598.09	324409.28	294720.38	282585.38
36447	375.174327	7.6635876	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9854.95	0.00	0.00	0.00	0.00	0.00
36452	549.4130666	9.422067373	242849.14	92797.48	14266.91	5241.58	20430.35	136629.09	16161.66	129613.34	57147.33	30024.48	45919.98	65783.34	40109.71	14901.57	118889.07	22266.58	1278455.38
36506	536.5058154	9.356237476	53176.00	59495.87	58312.71	77264.79	160157.17	106902.06	98563.88	254062.52	71579.79	100370.42	268238.84	178914.44	175400.53	153522.95	327280.38	152884.31	821140.94
36609	521.2766393	8.0354173	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36695	244.2274635	5.42104435	7925.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9269.53	0.00	0.00	0.00	0.00	11427.15	0.00	0.00
36760	513.3769645	9.625465368	0.00	5497.30	0.00	6335.31	28108.52	6552.38	6010.94	10999.36	10855.53	6567.16	9060.01	0.00	9795.73	13595.23	21299.58	6947.39	0.00
36764	142.122887	4.175893979	47377.45	36996.21	38454.09	46465.86	46114.87	43261.44	40883.68	47269.41	53384.10	48940.17	52077.72	56572.48	67813.03	51591.57	59448.47	62813.72	39645.59
36765	182.0803761	4.028740468	5992.75	14008.43	17477.64	15325.33	14480.69	29928.44	19373.07	32003.18	41945.86	105179.93	39252.52	17081.29	34539.71	84553.13	35159.07	68960.58	44001.20
36995	278.1138403	2.73634495	0.00	181260.45	127889.31	183349.27	76973.94	127789.17	161487.20	145724.69	294098.66	470505.28	91921.16	208735.13	411934.53	286432.69	164590.03	190061.36	415209.03
37046	255.086513	5.111501114	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11910.26	0.00	0.00	0.00	0.00	0.00	0.00
37065	301.2166103	3.944905436	6629.90	41100.77	209930.16	70830.37	93183.45	115496.88	140259.53	125384.40	80873.06	148808.50	259613.72	80849.38	90371.71	107647.87	478110.78	842428.44	3259506.50
37075	238.1432261	3.73747659	28540.15	37853.71	0.00	11317.86	42573.98	64313.71	61057.44	78740.66	18587.78	42058.88	85119.34	0.00	13743.28	0.00	24138.06	28737.74	35398.70
37112	480.2248631	4.659620255	0.00	17554.21	12972.10	40306.84	59599.14	175241.69	39712.55	81538.88	84170.41	103297.63	64267.43	103806.77	72664.38	122432.86	153931.77	157797.41	139553.64
37263	243.210654	9.919317092	0.00	10125.14	27190.72	22578.13	31302.37	20126.38	24556.28	29308.46	19438.10	23951.17	27867.50	27700.80	28804.59	16739.58	40912.31	55483.82	352314.28
37298	602.5136349	9.129497848	165532.20	26317.11	35144.77	47973.76	26972.57	15115.56	37159.17	29436.05	0.00	36141.58	26613.79	30616.37	79513.77	72120.29	105244.23	44327.43	97143.87
37424	330.3007813	6.880374948	0.00	12545.97	30598.27	7972.51	10827.05	17032.81	84030.07	16747.05	14877.54	14857.31	13883.08	15492.43	16205.87	16636.49	41958.04	17844.21	70826.80
37438	226.1231015	5.553842983	0.00	0.00	0.00	10030.40	0.00	0.00	0.00	0.00	0.00	0.00	12825.30	0.00	0.00	0.00	0.00	0.00	0.00
37439	223.0753193	3.539267838	0.00	0.00	22586.65	0.00	0.00	12604.84	26586.38	0.00	21463.26	40445.76	0.00	150159.47	102693.41	259643.56	36258.54	47694.87	138787.22
37440	259.1806968	5.084065033	0.00	8191.57	14711.32	183099.06	0.00	0.00	31727.41	9397.49	117940.14	37768.59	67725.63	132466.19	85205.68	120325.86	102974.91	196226.19	1736047.25
37441	309.1602916	4.267430244	0.00	0.00	11465.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	46960.20
37442	250.0700026	2.932334548	0.00	74769.41	216679.20	169849.22	136260.55	27927.82	864244.63	82038.45	106477.92	157007.67	301217.03	181812.14	0.00	40580.32	288980.00	208382.36	157714.33
37443	240.1024306	4.641088017	0.00	0.00	0.00	0.00	0.00	0.00	16140.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37444	225.0721282	3.434307542	6248.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17358.30	0.00	0.00	30504.92	0.00	0.00	0.00	0.00	0.00
37445	234.12833	5.339272738	0.00	17634.94	10504.58	0.00	18019.32	11825.34	8754.74	37373.14	17969.87	0.00	0.00	18928.04	10484.86	0.00	0.00	0.00	0.00
37446	252.1386027	5.25991454	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11694.86	0.00	0.00	0.00	0.00	0.00	9205.23	0.00	0.00
37447	231.1495717	4.318415433	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37448	167.1068744	5.08517655	51552.21	64406.80	55057.99	65471.12	49242.41	64322.98	58204.45	71485.24	69002.01	62233.73	90279.88	77026.46	66997.05	84031.64	78726.58	195671.27	288614.38
37449	285.0871225	4.569625689	0.00	17719.60	0.00	0.00	7771.62	20947.96	16340.27	15496.68	68199.99	33398.79	20646.27	197716.56	205950.38	332296.50	22406.81	68833.98	576103.75
37450	166.1122398	5.55126778	0.00	0.00	0.00	0.00	0.00	8476.37	0.00	0.00	0.00	0.00	11834.07	0.00	0.00	0.00	0.00	0.00	0.00
37451	196.0964552	3.387586026	7693.82	889722.88	45884.92	35547.92	459379.84	29437.95	41581.29	226499.16	159116.72	184340.72	1264818.50	185088.22	155561.28	178373.41	149557.28	178836.86	155237.33
37452	228.1020754	4.748214285	0.00	0.00	12924.85	17314.01	0.00	0.00	0.00	0.00	23202.73	22869.02	0.00	0.00	0.00	0.00	0.00	21823.36	105181.80
37453	228.1022314	5.185827922	0.00	0.00	0.00	0.00	0.00	0.00	8218.40	13703.50	0.00	14663.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37454	195.0529506	3.313754059	0.00	56012984.00	8985737.00	9481779.00	29847556.00	9519138.00	12676275.00	25142844.00	12552540.00	18707948.00	74406656.00	22572540.00	7458817.00	13405397.00	18576870.00	15733154.00	12915568.00
37455	242.1178488	4.039434707	0.00	0.00	11902.47	33130.93	0.00	0.00	18076.99	0.00	0.00	11915.88	18238.44	0.00	0.00	0.00	0.00	18552.01	24360.79
37456	159.1044445	4.796582967	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37457	167.0704306	2.578594126	32797.99	164075.33	220809.17	216585.91	251912.88	599361.13	340162.56	418369.00	476090.13	567956.50	350254.94	501983.09	331538.81	540429.69	714277.50	694425.81	1006058.81
37458	268.1337012	4.777091358	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18854.10	0.00	0.00	0.00	0.00	0.00	20383.70
37459	279.2323704	6.616747047	127978.01	724089.44	366328.81	484354.75	650351.63	351814.41	1422576.25	997925.38	754251.06	900155.19	811714.00	953730.63	885656.38	749113.19	1482462.25	572435.25	1551343.75
37460	130.0653263	5.231056397	12487.85	38428.54	36116.38	47430.52	15499.01	47242.45	123155.79	43930.64	50869.07	95275.45	45124.66	136784.67	128775.22	167653.17	269420.94	232236.52	483895.19
37461	315.5843675	2.774309667	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	62410.73
37462	315.0979031	4.408024433	0.00	74370.37	0.00	0.00	9253.08	0.00	0.00	0.00	21668.73	0.00	66638.83	100622.77	85083.02	146543.06	0.00	30614.25	335581.25
37463	408.1347047	6.194457707	0.00	56395.14	0.00	0.00	10245.82	69351.55	0.00	0.00	36532.74	61783.01	24697.23	27439.05	36624.52	60231.19	27910.49	25070.19	47608.76
37464	250.1232096	5.3974918	0.00	0.00	0.00	31866.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37465	228.1018305	4.07132818	0.00	0.00	18082.16	17233.80	7910.46	0.00	19453.02	8288.31	42997.06	60581.40	26428.15	40095.53	28978.35	27691.18	49770.43	66759.44	36067.66
37466	282.0980851	4.518000756	0.00	10110.34	0.00	0.00	0.00	0.00	10092.88	7594.97	0.00	0.00	0.00	0.00	0.00	19419.29	17054.70	0.00	0.00
37467	729.2950695	5.412582869	8727.18	11173.94	29682.20	38420.39	13681.37	21696.72	33949.79	41185.95	44203.48	37960.04	20191.09	13812.34	12227.26	44269.34	16708.83	14973.61	0.00
37468	170.0813687	2.987006906	33184.36	233558.69	154108.63	109119.89	235565.30	114614.34	148124.09	296767.28	203913.13	206387.94	262479.38	319519.88	157572.73	259814.17	352289.47	330593.00	208599.44
37469	327.926476	5.94288332	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37470	282.0975205	4.980571646	0.00	0.00	0.00	0.00	0.00	16239.00	9899.75	11104.62	0.00	12867.91	0.00	14575.63	10359.35	0.00	0.00	0.00	22088.04
37471	477.1492986	2.94831397	0.00	0.00	139787.70	218435.72	116910.50	0.00	42605.95	54936.50	73871.20	0.00	51830.27	0.00	0.00	50096.05	0.00	0.00	0.00
37472	286.1444496	3.551796275	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	89540.45	0.00	0.00	19232.28	0.00	25293.12	0.00	84057.37
37473	331.142568	4.304511425	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	173630.69	0.00	0.00	0.00	0.00	0.00	0.00
37474	815.331542	5.69716645	0.00	0.00	0.00	12928.03	0.00	0.00	15589.74	14799.82	0.00	14268.16	13594.90	0.00	0.00	0.00	0.00	19559.07	24259.50
37475	242.1179545	5.876259322	0.00	0.00	0.00	0.00	10379.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37476	455.3857498	7.55970058	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	23675.38	0.00	0.00
37477	130.1228857	3.49345153	84316.05	58398.76	62477.02	55588.89	136943.48	54391.26	36628.82	71077.73	43344.46	41746.95	62032.39	140359.00	68717.59	43772.27	41819.97	60759.80	107753.38
37478	148.0758115	3.204342097	21613.13	80819.95	223396.72	266173.94	100397.30	152319.97	307387.00	190638.39	187720.48	384920.84	195274.58	377291.69	230867.03	372468.97	554697.25	398074.34	833641.56
37479	152.096608	4.33905888	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37480	297.9161435	5.519778014	10586.92	0.00	8271.97	0.00	0.00	0.00	15617.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37481	438.3953465	5.897328377	11504.86	0.00	0.00	38181.02	34671.50	74127.55	0.00	18945.48	35021.32	15397.80	40836.36	41007.62	0.00	56547.86	83259.54	28019.22	65491.18
37482	293.092695	5.862224736	0.00	17457.62	0.00	0.00	0.00	0.00	10530.41	17860.35	0.00	0.00	13354.42	22091.32	10995.86	0.00	0.00	19411.43	26135.87
37484	226.1077252	3.398549557	0.00	11132.07	0.00	0.00	10988.01	30639.68	0.00	0.00	30093.22	0.00	13697.33	0.00	0.00	26575.35	0.00	0.00	39714.61
37485	475.0118646	4.7368827	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15178.98	0.00	0.00	24400.98	0.00
37486	144.0808808	5.048085015	8155.08	213994.20	174659.06	386394.34	103336.73	140442.39	345696.91	150274.52	314653.09	476344.25	402697.31	650571.94	261152.67	653466.13	1461807.88	1036906.94	2241786.75
37487	202.0865336	4.551765229	7959.32	17390.15	15933.53	13111.84	8629.76	13152.41	24693.59	15896.49	19962.88	30829.12	15193.05	0.00	23553.27	24554.93	35061.82	25882.83	32858.86
37488	256.1333211	5.03798895	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16330.23
37489	643.258962	5.137175155	0.00	45350.25	34109.16	82655.56	15106.32	41174.04	37339.41	61287.81	31838.28	31118.21	29459.30	22408.60	36873.95	18094.00	25180.84	0.00	0.00
37490	281.1623637	5.060356994	0.00	0.00	0.00	20342.83	11279.10	0.00	0.00	0.00	0.00	0.00	10394.38	0.00	0.00	15160.70	0.00	16838.39	144960.25
37491	245.0570563	3.552587982	0.00	27125.11	0.00	0.00	0.00	14103.00	0.00	0.00	14055.43	0.00	188130.27	69935.78	14212.37	0.00	0.00	22118.16	51081.74
37493	207.1362141	2.642358624	9456.79	20178.28	77367.12	329052.22	0.00	24446.20	0.00	15616.76	72276.52	0.00	49251.75	0.00	0.00	0.00	379465.31	416976.66	160749.27
37494	185.0271827	3.3438278	0.00	0.00	0.00	0.00	0.00	0.00	0.00	32837.84	0.00	0.00	0.00	18938.81	18467.73	0.00	0.00	0.00	0.00
37495	430.2964527	7.271006127	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11124.43	0.00	14868.17	10039.10	0.00	0.00	15243.21
37496	901.3686422	5.839203725	0.00	0.00	0.00	0.00	0.00	0.00	13263.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37497	137.0598121	2.440034244	116075.34	309850.47	338189.75	283927.53	353499.94	1055064.75	357706.97	599904.50	608647.88	894240.44	563171.31	667754.00	649279.38	1601351.50	1092905.13	2731543.25	2045846.25
37498	172.1697172	4.686349559	52560.64	42306.22	43725.57	51136.16	42450.98	57788.98	55641.96	65092.25	40763.01	59209.88	74761.67	51495.43	48870.40	77971.45	75923.69	66466.31	80223.13
37499	448.0577433	2.76723174	0.00	0.00	0.00	51700.46	24232.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37500	242.1177055	4.820318883	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14018.17	0.00	0.00	0.00	0.00
37501	325.155435	3.787980164	0.00	0.00	15043.20	0.00	0.00	0.00	22027.17	0.00	0.00	53810.26	0.00	24933.58	35530.43	45151.99	89206.19	47627.40	31380.39
37502	473.0143873	4.8641156	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9698.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37503	432.3121058	7.636072225	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13459.35	0.00	11329.85	0.00	0.00	0.00	28706.66
37504	154.0501218	2.021527082	8948.75	652110.38	147438.39	100701.83	591753.13	186226.08	434916.84	995486.38	814895.81	497892.63	1096158.63	593140.69	280575.50	350501.09	175504.39	216375.86	212535.06
37505	202.0865518	3.695390625	10948.05	15656.88	19518.64	20907.26	13230.70	17102.46	23032.98	14317.97	15937.87	23482.14	25427.45	39166.98	20858.87	30772.68	26536.51	28098.12	57554.24
37506	405.1429303	4.83276795	0.00	8884.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21291.05	0.00	0.00	0.00	0.00	0.00
37507	295.1081826	4.692703905	0.00	295787.38	13515.57	19538.71	10243.90	0.00	17625.59	9906.83	44058.88	0.00	61408.83	144450.14	104898.72	142406.17	22888.33	63144.43	682847.75
37508	164.1072749	3.494003584	29126.90	19727.85	38214.57	37267.00	39962.34	21950.16	24977.12	23761.38	43914.84	88386.35	27992.84	93323.20	77918.48	166683.53	112133.18	188692.11	217000.53
