variable	mz	rt
7953	392.2299022	4.577549242
7959	561.163256	3.64239117
7979	382.1152816	2.988079126
7980	488.3060329	10.46797865
7981	417.1864683	4.184367527
7983	563.215416	3.94577733
7984	609.2358081	3.408145987
7985	364.177384	3.794314112
7987	364.1774094	4.057824488
7991	344.0783207	3.1042722
7992	689.3544199	6.172899611
7994	475.1316209	0.531484941
7995	474.1053743	3.205634928
7999	479.2514539	3.484470075
8000	306.1717705	3.902938656
8005	435.2250182	3.530972845
8006	549.1380097	2.208700923
8008	473.2043072	3.227241137
8014	573.2572722	3.707948824
8019	647.356011	5.196017307
8020	429.2145683	3.770053242
8023	439.1905823	5.510942833
8028	459.2257281	3.930838891
8029	441.2143541	3.73056868
8033	435.1673277	4.31023345
8036	463.1754137	3.346236588
8038	659.4763118	4.581032139
8041	427.2345454	5.337454183
8043	435.1970557	3.768316439
8044	893.1942526	7.073336306
8049	309.1350914	3.716218606
8050	740.373512	5.955503567
8053	483.274221	7.832858063
8059	215.0828815	3.258622636
8067	635.258248	3.009676763
8070	425.1235268	0.912709069
8071	395.2066999	4.366771896
8073	416.1212393	3.232409745
8076	443.33898	7.249026158
8080	328.1197536	3.701148655
8082	726.6640315	10.00185953
8084	643.3692366	5.101729571
8087	511.2334079	3.441619847
8093	287.1252855	2.659612844
8099	697.2739031	5.774132007
8101	447.3336232	6.918362665
8102	303.0626814	3.009647658
8104	361.1779929	3.9965804
8106	633.3400988	5.09956296
8109	485.1216084	3.214429956
8110	749.3051188	4.11374365
8115	800.5479195	10.39061133
8121	765.3005344	3.829534729
8123	146.0250362	2.274363826
8130	542.1895762	4.25072974
8131	358.1304409	3.83402521
8133	587.4328762	6.18014081
8138	611.2684528	4.433349512
8147	557.3165659	8.014980261
8148	339.1204926	2.324893243
8149	342.0988322	4.171187526
8152	459.2250156	3.277378011
8156	339.0671545	0.735573949
8157	401.1108158	2.571984481
8162	521.2618388	3.4539613
8163	549.344943	7.365657194
8165	512.1791624	3.915411759
8183	187.0250451	0.866358079
8189	614.1898319	4.315714547
8192	697.2731664	3.402326872
8195	677.3772142	5.961583065
8198	325.0181774	4.304852178
8207	535.168298	2.845070327
8217	657.3849268	5.184408507
8218	473.1681726	3.036183233
8221	451.0984513	4.411295189
8222	447.1806544	4.228188695
8223	443.230298	3.825773283
8226	363.1942462	4.310620564
8228	174.0562665	3.161639641
8229	767.3707458	6.179554931
8230	620.3451545	5.261527564
8232	267.1605783	4.314860916
8235	146.0613544	2.934182283
8236	636.2532012	3.692867158
8237	561.2205329	2.986309618
8241	587.4335458	8.230931053
8244	635.258299	3.833911326
8247	343.2496741	5.910879671
8250	180.066879	2.875481644
8252	303.0990494	2.835783521
8254	409.188098	3.693769577
8255	614.1895813	4.9081247
8256	681.2779209	3.315677033
8257	697.2726819	6.1739937
8258	267.1607013	3.951722894
8261	425.1830151	4.246485264
8265	635.2578305	3.264777064
8267	793.5156705	8.443169021
8268	124.0405905	0.766375184
8271	447.1816066	3.926526086
8272	363.1949538	4.963336844
8274	451.2119061	3.813589733
8276	395.1569751	3.380444411
8277	665.2837868	4.052063526
8279	267.1605443	4.940439556
8291	697.2735537	3.194947173
8295	611.2725012	5.300562428
8304	135.0453688	3.024461226
8310	382.1155058	2.660748271
8314	289.0812203	0.696921053
8321	343.0872217	2.678649689
8326	452.0970504	3.624859367
8328	383.0773142	4.92224114
8331	417.2144259	4.030455127
8333	617.1863129	3.415090221
8335	309.2078204	8.539917694
8338	961.6126812	10.26316189
8346	611.2003833	3.403104489
8348	517.1483288	3.961493737
8352	204.0878399	0.51215592
8354	710.1964664	3.553602578
8368	327.0881882	4.4197442
8376	302.1404568	3.946919641
8377	894.3086439	4.798735963
8381	576.3043174	3.0641396
8386	367.0654619	0.740554862
8387	264.0889299	3.323044642
8396	631.1827654	3.341063711
8397	342.0988422	3.603304025
8399	621.4388804	7.018951767
8407	553.1743696	3.862487767
8408	449.1030215	4.964939453
8423	699.2515867	2.937875222
8425	567.1574688	2.24388345
8438	545.2289511	4.799728892
8447	478.2950684	10.44675272
8453	392.1570477	4.09278145
8456	264.0882013	3.510055305
8466	383.1145676	4.384852665
8469	561.2248843	4.326088363
8480	397.1418725	4.20742034
8485	313.129701	2.825439072
8491	306.134689	2.880497263
8492	449.1119112	3.9065182
8510	465.103247	7.812444552
8517	709.2361002	3.414514878
8520	435.0907685	0.727806238
8524	287.0929674	3.845875596
8531	729.2432464	3.694365104
8532	311.2234799	9.19512981
8542	593.1690012	5.200047747
8546	455.1972466	6.489014844
8550	418.1003876	3.926468045
8553	367.1219192	3.842267736
8575	665.2817226	6.486126182
8581	348.1003311	4.362552987
8591	305.1223724	4.234762633
8593	583.2010034	10.49311879
8596	215.0829261	0.740826474
8608	631.1815644	4.648156237
8609	603.1869204	5.237966083
8611	471.3701271	7.561657182
8613	245.093415	0.726480539
8619	361.1817567	6.066987071
8625	619.4233896	7.607896792
8627	211.1342654	5.154092353
8631	463.1339176	0.738187476
8638	775.2112135	3.267596936
8641	261.1134664	5.932683656
8660	563.1584637	4.777877779
8661	505.1518156	4.97723081
8666	339.1645144	5.923127959
8668	421.2241586	4.854036505
8682	905.3102125	3.528887956
8698	566.1536021	10.36628121
8701	368.0981031	3.935371647
8709	389.0894362	4.009552985
8715	551.1654527	6.929773527
8754	449.1108628	2.402692506
8796	714.2076822	3.440464891
8797	519.1358385	0.742285044
8811	467.2296058	5.702989689
8834	368.100232	0.956417269
8842	563.2113014	3.549104172
8848	317.1424486	3.402000238
8888	378.0607546	2.23338064
8894	329.0886737	2.271538992
8895	160.8424102	0.833634109
8896	553.2687997	5.143415348
8900	470.0928559	2.678906133
8901	527.2875339	6.129098763
8902	179.0563607	2.715008209
8903	428.0846327	2.436783411
8905	802.5629552	8.015592546
8906	438.082045	2.678446428
8907	805.2181593	2.662877935
8909	465.1012562	2.651160306
8910	711.3382442	5.684876489
8918	414.1053268	3.331577165
8919	582.1484323	3.60731579
8927	582.1484076	3.378670635
8928	745.2741533	3.61051486
8930	299.0596502	3.254788304
8932	143.0352397	2.463470265
8933	653.3768396	6.186640163
8937	637.1791044	3.190549411
8939	343.082889	5.569175444
8940	409.1776253	3.796966755
8944	533.3346781	7.295678545
8947	716.3735401	6.2133476
8949	313.093398	2.870828044
8950	623.2416353	4.573454604
8954	364.1413843	3.474954479
8955	841.2840486	4.619472806
8962	1178.318654	2.873387593
8963	343.0964862	2.871854919
8964	554.3200859	6.695936948
8965	313.0934773	2.332988217
8974	660.1624373	3.203764433
8976	738.3577591	5.685373744
8979	538.2314007	3.460896213
8980	501.1775819	3.41958373
8982	478.1887232	3.73901877
8983	567.1893057	4.15594314
8984	1125.636268	5.963091481
8985	637.2519969	3.337299781
8990	311.0932039	3.9006853
8992	867.4589858	9.3161016
8994	434.095248	2.424829717
8995	795.4596623	6.39008179
9001	185.0279102	3.205537265
9002	409.0880054	4.153458795
9003	721.2162868	4.281286581
9005	339.1237783	3.396008253
9006	613.1538365	2.688574613
9010	855.3004981	4.63044948
9013	619.2009635	2.875559758
9016	469.0817461	2.946567667
9017	389.1100577	2.478097439
9022	588.1375283	4.43663955
9025	536.2145045	3.603274178
9027	410.1469363	3.499665611
9029	363.182473	3.716587977
9031	1132.312523	2.840968176
9034	492.1163291	3.137017094
9041	626.1905329	4.641576022
9042	755.2797481	3.771051074
9045	323.2233337	6.238024742
9047	179.0353429	2.713955129
9049	814.607469	9.932969663
9065	728.2225566	3.77242884
9070	509.1498899	3.645691645
9072	421.1114324	2.549813661
9079	795.5651888	9.837023197
9080	165.0559669	2.586237785
9082	439.1617072	2.75884589
9092	630.3891961	6.402743234
9094	571.1608703	3.218515894
9095	629.2261377	3.541204468
9104	577.2091034	4.991724237
9105	1115.355902	5.10858965
9116	524.2155756	3.05794505
9120	547.1625356	4.972562715
9121	1085.3893	3.406377206
9123	1133.365157	4.898241267
9127	394.1001667	0.774591133
9129	297.2439175	6.491990859
9137	265.0722133	3.908830516
9140	451.1262312	3.240287205
9154	779.2136404	4.757914096
9160	535.1484677	3.524031133
9166	477.1208357	4.010315186
9171	508.1993672	3.779151115
9176	185.0279383	2.817386488
9190	435.0954879	2.979512471
9193	583.1849096	4.03497132
9196	414.105282	3.306675595
9198	299.0591057	3.737767748
9200	403.1251439	2.724860927
9203	251.0565333	2.607154748
9204	372.0944613	3.94044547
9213	297.2440534	7.381353794
9215	952.3156773	5.37659419
9216	613.1591826	3.377408382
9217	177.0195836	2.749256965
9219	167.0352238	0.755029302
9221	596.2928767	5.561694817
9235	630.3883175	7.58012586
9240	356.0997901	0.852713386
9242	762.2502474	4.28260053
9243	1115.356339	4.950305283
9249	191.0564452	0.729846712
9250	329.1250418	3.087556236
9252	561.2000851	3.58916645
9254	775.2677083	2.788858389
9257	165.0559451	3.165514897
9258	623.2410435	4.114951011
9265	297.2440436	7.466097282
9269	311.0931913	3.49313724
9270	339.1248516	3.781154078
9274	613.1575564	4.846111961
9281	966.3218974	3.183276594
9283	394.1000007	2.203944239
9284	567.1895274	3.774023585
9289	609.2195351	3.397892895
9290	240.0343241	3.701814414
9300	827.2063428	3.996924475
9304	493.136901	3.159438389
9306	525.1625399	2.7583027
9307	742.2215811	3.206796391
9308	619.2015164	3.578546753
9317	617.181257	3.166031147
9319	659.328014	8.679890244
9326	807.2164349	7.301221481
9329	619.198513	3.984861858
9334	601.3251182	6.551748731
9335	508.1992065	3.458310389
9356	731.2587491	3.236156463
9365	433.1511784	3.359898524
9378	313.0724822	4.716931713
9380	601.3223192	7.301469058
9390	651.2110956	4.648992476
9394	368.0989848	3.241601778
9398	566.1533903	2.75036752
9434	476.1194605	3.509604117
9436	394.1002877	1.744558533
9447	567.1890769	5.06690755
9450	363.1823309	4.55567611
9453	547.1598177	3.940209505
9466	841.2868966	5.651049189
9467	527.2849745	9.756714928
9491	1149.311571	4.379950175
9492	517.1217141	1.89836176
9499	566.1510626	4.926261169
9504	745.2155571	4.393741569
9516	809.3055634	3.756744475
9527	619.1999581	5.842340428
9530	450.125155	3.587903059
9537	391.2643548	5.790039063
9544	937.3362747	3.651495662
9569	283.11906	3.095581016
9572	404.1075928	3.705262719
9574	582.1505273	2.690558176
9595	726.628368	9.614900275
9602	390.2310439	6.923068457
9607	202.0876705	0.848996239
9608	325.1134752	3.399258585
9613	700.1758765	2.250531319
9616	309.1718035	5.607924726
9666	523.21888	4.337736221
9685	681.2418415	2.804540775
9699	537.2728102	5.114141913
9704	430.099853	0.726454119
9711	714.2098389	3.932667583
9713	696.2179852	2.55821115
9717	433.2005105	4.11297675
9730	444.1390173	6.5277674
9752	535.1991054	4.539807825
9788	789.2270423	3.5096118
9806	386.1103526	0.76567409
9826	398.1099489	2.680306215
9827	875.2905473	3.904291547
9838	566.1982933	2.308364321
9848	530.1167526	0.744789029
9849	164.0356555	2.924272376
9851	519.1676152	4.583931443
9852	339.1091562	3.300911988
9853	501.1571245	5.173617779
9855	617.1817513	4.218331561
9856	888.2261021	2.913588714
9857	328.1044718	2.4350817
9858	377.1096905	0.768535797
9859	329.070531	3.298665315
9860	943.341209	4.38379541
9861	353.1043905	3.886048618
9862	699.1912691	2.772118419
9863	553.2099448	3.971751541
9864	925.3287835	4.722340284
9866	553.2101205	3.798602355
9867	297.1534344	6.116710932
9868	517.1205879	2.954856328
9869	337.1094513	4.128710457
9871	891.2896529	5.064012622
9872	389.1100091	2.384711224
9874	397.0397317	0.737781446
9875	639.209837	4.25786076
9876	619.4445476	7.962066975
9878	1095.195648	5.133607483
9879	835.2920822	6.302550843
9880	387.1460864	4.171858633
9881	575.1941249	5.486405063
9882	809.3031887	4.395193057
9883	536.1945208	4.21050096
9884	490.1887128	4.20537349
9885	873.2787668	5.45017636
9886	747.2669811	4.717676556
9887	771.2797683	6.195058121
9888	921.265787	2.913672239
9889	514.2057037	0.725480458
9895	737.2772217	6.211460265
9896	715.2414915	4.562272224
9897	571.2201771	3.4314532
9903	783.2452956	4.460658567
9906	323.1354639	2.405278311
9910	328.0686891	2.579096206
9911	719.2366989	4.625410403
9916	410.0717759	0.741169842
9919	727.2056826	4.760176443
9920	517.1210187	0.71596875
9921	621.1994904	4.647761967
9922	577.3975948	7.228907131
9923	709.2323047	4.5462087
9925	331.104389	0.790322447
9927	549.1391911	3.67301956
9928	1039.343247	5.397172183
9929	597.2352319	4.370881496
9931	325.1099715	4.103276755
9932	609.4156667	7.93891655
9933	769.5492462	9.712599473
9936	337.108966	5.195056768
9938	315.0731386	0.76006948
9939	603.4287151	8.470503661
9947	703.2047741	4.562795304
9959	665.2369738	4.28204565
9963	613.1792425	2.681373783
9968	584.179681	4.347774526
9970	1117.371081	5.087505617
9974	591.2102997	4.100576737
9977	521.1467761	4.5415526
9980	584.1794489	4.697635333
9981	328.068464	0.738269467
9984	765.2675882	3.203753221
9985	458.0955143	2.385881656
9986	343.0833074	2.996229825
9987	713.2265506	5.096354061
9988	1073.73856	10.05731406
9989	1051.289589	4.446041095
9992	801.2898681	6.310290647
9997	670.1649075	2.877563121
9998	345.0651122	2.801055941
10001	343.083648	3.758979388
10007	337.0939482	2.4157189
10019	873.2775342	5.104971365
10030	365.1152952	3.695571835
10036	876.2983368	4.935501383
10045	1068.868141	8.674170682
10048	1169.23276	5.155747932
10055	563.1635126	0.742312472
10057	222.077589	0.741519254
10059	648.1962647	3.823397159
10064	366.0814352	2.34538428
10071	742.4372435	6.114851988
10075	742.2176629	5.689440888
10086	610.1799384	3.204249283
10105	551.1292189	6.122932269
10106	310.094029	2.331107989
10108	501.1571851	4.66556212
10115	1033.374372	4.481016406
10116	721.2201369	2.813584482
10118	598.1301329	6.497494133
10119	959.2918377	5.037843275
10124	734.1753264	4.90003412
10131	309.1535601	6.086050238
10133	444.974009	10.22997753
10138	647.1880309	3.22679369
10144	901.318829	2.96253627
10178	545.1833269	5.590457605
10181	672.180837	0.72895288
10182	708.2467755	3.1908379
10198	500.1902317	0.734794442
10211	1179.409647	4.935120094
10212	685.1753447	0.771415451
10216	421.1154876	3.1731678
10220	581.1687485	3.94441994
10234	504.1377798	0.739825357
10243	989.644474	9.608879872
10246	703.205814	4.074015254
10249	867.2522215	4.852337379
10251	328.0683398	2.211060074
10260	987.3292159	4.474319917
10261	612.174136	4.742254256
10262	569.1287047	3.668637573
10267	771.2678187	4.661164515
10269	1052.746605	8.607454325
10276	573.1997808	3.741810125
10283	432.1894582	3.562981267
10296	325.1412588	0.712603011
10300	313.0929707	0.783659376
10303	488.3055964	7.60768423
10305	730.2238404	2.723831327
10314	935.3219022	6.8691058
10321	613.2312962	3.922999728
10324	586.1376879	2.949213689
10325	621.1950408	4.0216989
10327	375.1096787	3.295583723
10330	389.1102458	3.73700889
10333	645.2051562	3.210220995
10334	387.1461165	3.774255452
10337	545.1829022	4.85680951
10339	700.2488202	3.34164017
10340	1093.148972	7.340017259
10341	665.2432136	3.921864412
10359	743.272697	5.543746895
10361	419.0974331	0.648096454
10364	581.1516797	2.697086282
10365	959.291386	5.337856756
10366	501.17471	2.369422947
10368	577.210137	5.682329418
10370	501.1568989	5.68925094
10373	587.2019819	2.406479182
10374	257.8197602	0.86161389
10375	776.2610382	5.208225862
10385	619.1815802	4.917706194
10399	749.2467785	4.286978685
10407	388.1153295	2.840081154
10412	835.285615	4.677732032
10418	781.2231933	3.937025226
10423	445.1156511	3.936232721
10424	475.1467471	2.57585615
10427	684.1960631	3.474974215
10429	684.2010454	0.638605631
10431	503.1742485	3.177286711
10435	861.2469148	2.807104707
10446	686.1942893	2.83740177
10449	561.1955832	0.688820067
10450	833.2762834	5.709238833
10452	490.1905127	3.788857445
10461	571.1152991	5.946899953
10464	440.0825038	3.958027312
10465	618.1852508	3.736970259
10476	891.2894896	5.561916728
10480	249.0409153	2.983980907
10483	385.0940621	4.527436535
10488	649.2099917	6.370953574
10489	492.1245964	3.404947894
10491	763.2149426	3.35208028
10497	321.1252157	3.807355038
10503	865.2430555	3.137170167
10509	591.2108097	3.573224433
10548	679.2254645	3.489864246
10554	593.1691084	4.763680095
10558	1179.407933	5.240145361
10570	534.1480932	0.760093643
10574	448.1110036	3.93784318
10582	1113.381685	3.826957014
10583	421.1153011	3.560024165
10584	381.0970052	0.700008791
10585	839.3016879	6.546093524
10593	639.2065754	3.620937939
10598	545.1833134	5.196882511
10600	790.2434996	2.706143967
10601	573.1761739	4.247147915
10610	449.1081539	2.789753422
10627	1103.302079	3.626072654
10631	619.1835461	5.400537389
10638	954.3269229	3.21017695
10639	668.2222739	2.759613071
10646	529.1458776	4.291828742
10653	713.2104248	3.854438596
10659	387.1461096	4.723366105
10660	544.1815973	3.535375944
10662	329.1029218	3.640279296
10664	337.1509514	3.392611543
10671	921.2682262	3.2942832
10683	916.7123008	10.13800522
10685	404.0839775	0.768565795
10711	1117.376532	5.577971167
10718	527.4326502	8.527620818
10724	795.23035	3.537900958
10729	983.5968345	10.27012086
10737	1039.348053	6.880908425
10757	888.6784843	10.24175946
10764	533.1825902	2.345815824
10802	449.1148625	0.807312492
10855	810.2683264	5.336718321
10866	775.2066521	2.613050824
10868	784.4804725	7.849263706
10925	889.6830527	9.706097667
10956	499.2197702	4.256188472
10962	703.1979311	5.174629138
11018	481.114561	3.99435137
11023	701.1567603	3.91544966
11072	397.3333116	9.485513093
11099	421.0943806	3.737395816
11100	467.1002086	3.719366719
11103	319.1918867	4.376206927
11104	447.2530456	8.323392371
11106	474.1266994	3.375681478
11107	419.079687	3.860257529
11108	295.1095162	3.934344453
11110	363.113444	6.388204862
11113	202.0878644	1.706497827
11114	430.1991643	5.181630788
11115	385.0938773	5.226894835
11121	295.1190446	3.264243831
11122	519.0924722	4.127957956
11129	557.2630085	3.425492924
11131	401.1999398	4.276745872
11139	282.1352532	3.967000031
11141	613.1580986	3.624892059
11142	519.0921691	3.783637533
11148	347.8673551	0.842194152
11151	261.1135103	4.539932906
11154	560.1999867	3.233413067
11159	402.2870763	6.867124272
11160	531.2461279	3.460151105
11162	766.1723134	6.999996644
11163	611.2150676	4.372132448
11165	825.241029	5.051913953
11169	381.2293346	4.515398586
11173	345.156299	3.086141704
11176	698.6318807	9.778355538
11177	531.443418	8.704674069
11184	481.1096019	4.492106025
11187	287.0566846	3.607295463
11190	285.0773919	3.77802462
11191	548.1904792	2.358523272
11192	410.0717515	1.27682528
11203	547.1990609	5.59747115
11205	333.2078341	5.459139953
11207	283.1556163	3.971479813
11211	245.1185681	4.499417987
11216	353.2342609	4.038931433
11218	250.0913578	1.708713478
11229	353.0888376	2.617255073
11230	331.1922296	4.764092907
11242	683.3472506	3.871035683
11243	327.0630382	4.044928314
11244	392.2582973	6.869335024
11247	235.134304	4.148553917
11248	565.1586852	3.42889245
11250	419.0569875	3.924297929
11254	461.1112618	3.270309768
11258	761.6287918	9.755605144
11260	573.2355092	4.377959378
11262	405.1496343	3.356094294
11264	557.26204	4.625092123
11267	483.2797806	9.125650427
11272	585.2928964	6.160809228
11283	608.3201246	6.406306075
11285	331.1920619	5.093902988
11287	547.2135585	4.452908426
11288	245.1184195	6.364671337
11297	362.291986	5.3165033
11302	983.3371797	5.035008058
11304	485.168092	3.447517465
11308	590.2108478	3.245553036
11312	735.7413084	5.757227709
11317	387.2166934	6.7917874
11321	547.1987884	4.9799631
11332	918.2370155	2.919169428
11333	309.1535101	6.264143959
11338	515.2903205	5.824453075
11339	469.0924117	3.586211974
11345	485.2410407	4.278915895
11348	351.1823631	3.916631094
11350	347.2000985	3.4227624
11355	353.0888004	2.3645255
11362	459.2253885	3.601776357
11363	245.1184585	4.851876721
11370	341.233987	5.803030844
11371	331.1213233	3.1167326
11373	206.0461692	0.875783645
11376	310.1131947	1.709356655
11377	313.1298711	3.236615741
11378	506.1322293	3.28346236
11380	317.2127561	6.369987221
11384	315.0729402	2.391904552
11389	248.0933708	1.685927875
11391	565.158574	3.207014232
11399	593.2043169	4.906152168
11406	533.1835695	5.42269805
11407	293.1767974	4.5580761
11409	377.2341441	5.395189606
11418	825.2426843	4.664949411
11424	407.07979	3.914254053
11429	481.1103417	2.577956132
11433	533.1835694	5.752273522
11437	353.0885517	3.73275867
11442	515.1220162	4.131502456
11444	259.0978076	4.259566121
11451	475.1290679	3.171164879
11458	191.0352359	2.842965753
11471	157.0508494	0.736753352
11485	327.0630479	3.834414619
11486	523.1640225	4.11355333
11496	269.0939773	3.510144695
11503	365.1151283	4.513284339
11513	347.0978951	4.445002703
11526	619.2579103	6.38843825
11531	461.1287258	0.52678324
11532	563.1934913	5.468311472
11535	235.1341841	5.35237201
11549	461.1108508	3.411276036
11556	279.2332343	6.018334061
11565	357.2291094	3.88978755
11566	983.3354915	5.248414267
11578	377.0871548	1.011581542
11581	403.2117026	4.083195233
11584	801.2856921	3.47846418
11586	327.062832	4.468921229
11589	419.0566901	3.679723062
11596	585.2976704	4.517981268
11600	593.204054	5.519669635
11606	671.2902192	4.504530327
11612	561.175717	3.302491975
11619	587.1564078	3.53296195
11628	835.2850261	4.3051331
11630	475.3654299	5.506542362
11637	387.2170711	5.526481796
11650	639.210322	4.64897126
11651	367.1048426	6.369232313
11652	319.1921544	5.874501145
11653	699.1729223	3.990769554
11657	505.119088	3.753273906
11658	779.2332226	5.673021986
11672	295.1189434	6.199014644
11676	279.1632739	6.393791347
11677	598.2032603	4.141020062
11695	685.1756986	1.651606
11717	700.1727268	3.566952123
11727	491.2678029	3.875786194
11729	557.3218239	6.575546855
11741	212.0566544	0.787128026
11749	551.1788879	3.877830128
11807	428.1209575	3.13804172
11833	462.1269718	4.372644947
11909	467.2843587	9.159955147
11918	515.2880282	4.002688287
11967	157.0985144	0.599027941
11968	924.3193912	4.776163339
11969	279.1242166	4.137621684
11970	329.0889385	2.014277368
11971	1021.278858	4.361711756
11974	477.1416105	3.275872755
11975	825.2060595	4.328651388
11978	193.0506894	2.762734659
11979	659.1425299	4.314127311
11982	567.1731387	2.812073656
11986	907.2527783	4.932719353
11991	691.2055918	4.219798188
11992	669.1636494	5.220362872
11994	435.0904663	2.336345739
11996	991.2692402	4.36749836
11999	983.2487694	3.352612238
12006	725.247383	4.162812859
12007	1149.476489	4.570087287
12009	427.1200797	0.840293845
12012	555.225653	3.76847627
12014	374.1099024	2.464952455
12016	294.0987253	2.618324471
12017	788.2221096	5.54620263
12022	453.2143703	4.238195795
12025	577.231095	4.213990119
12031	340.068603	0.744970806
12033	1057.321729	4.644022506
12035	307.1921252	5.651460956
12036	297.1350129	3.519500053
12038	771.1929685	3.949914054
12039	369.0779955	0.781976829
12041	689.1958489	3.755655514
12042	883.5407827	9.939627633
12044	612.1976867	3.301416137
12046	555.1522234	4.765051611
12053	673.195	4.49564949
12055	320.1509535	2.705937823
12060	806.2337389	4.741570762
12067	843.20112	3.696066028
12068	848.7833333	5.452203889
12072	166.0511482	2.855594853
12073	584.1643661	3.48318367
12076	770.2173454	2.652295918
12089	912.7967299	5.62232405
12090	1073.309941	5.245821789
12091	213.880039	6.690725444
12093	726.2572326	4.468667315
12101	1064.294175	2.944417729
12104	959.2918625	4.743707814
12112	523.1948565	0.729378729
12120	499.1884637	4.102896029
12121	357.1001536	3.510558433
12124	647.1844506	3.498396884
12125	543.1525455	3.960481395
12126	321.1533478	6.179349371
12139	907.2507907	2.831772688
12142	567.1737	3.278333667
12143	912.7966411	5.803427633
12144	759.2724863	2.973641511
12146	565.1468272	0.408132009
12153	340.0678016	3.207073545
12161	379.1648958	3.717839313
12163	735.2181112	2.682351935
12165	340.0681173	2.670677995
12168	555.1523375	4.35978666
12170	549.1392284	3.147061642
12171	691.2043713	3.86164283
12177	698.233559	2.796765138
12179	577.2313109	3.716856216
12199	370.1697915	6.248453439
12200	567.1539711	3.985562135
12203	921.2653511	2.627429948
12212	907.2516748	4.480145718
12217	1083.367289	5.870902517
12219	565.208977	4.52111243
12222	389.0916496	3.511418195
12226	770.2176226	2.904931161
12228	369.078209	1.693641313
12232	549.1420565	4.436207965
12249	245.1185881	5.627631093
12259	453.212988	3.823888157
12263	905.3097128	3.012273494
12266	325.1486775	5.592986621
12268	341.1793383	6.795774491
12272	675.2327851	4.004060436
12281	313.1089967	3.428955261
12283	883.2358569	2.988107027
12288	372.1170052	7.450739063
12302	433.118732	2.415886594
12306	341.0884494	2.869374924
12309	369.1104692	3.613148695
12318	770.2176317	3.836231867
12332	564.1912842	0.732421913
12334	625.1828167	5.145028228
12362	967.3261837	4.233741795
12363	708.2331008	3.856261063
12368	741.2215446	5.350060804
12369	617.2479216	3.962521081
12373	499.2198805	3.840613594
12376	476.1058223	0.738342111
12386	536.2003097	2.490190194
12403	843.1974828	7.149977177
12405	584.164841	2.464539229
12418	1003.367116	3.278584645
12422	467.157261	3.8789452
12423	444.116284	3.499036085
12432	575.194513	3.717976227
12434	855.3089777	3.923459571
12443	566.2003264	0.761571095
12445	235.1342527	3.444911775
12448	291.1970234	4.954023495
12456	329.1047974	4.088994104
12467	509.1147785	3.636242493
12473	722.2145254	5.508825925
12498	211.0437995	6.365527564
12515	875.2985846	3.612626033
12533	793.2978713	5.697209256
12534	723.2152439	3.3656219
12538	935.3204054	3.673898169
12556	411.2048481	2.452654247
12559	951.277372	2.738729425
12561	603.2330072	2.538889935
12593	725.2491602	6.46310459
12631	211.0440975	3.66059875
12638	171.1143115	1.103098649
12639	381.0293595	2.910337342
12640	571.1629103	3.511372811
12641	603.1511848	3.3335609
12642	202.0877137	2.29651778
12643	589.1900309	2.883018318
12645	216.0878307	2.910206324
12646	541.1158732	5.2213598
12647	369.060256	3.298010844
12648	433.1841628	2.854018029
12651	1049.295926	4.12832393
12652	153.103712	1.035470814
12653	543.1310965	4.100379538
12654	481.3004383	9.876534959
12655	603.1521872	4.057037762
12656	541.1159865	4.847176219
12659	541.1531963	4.722440712
12661	466.1155694	3.9257091
12662	463.1412894	5.01944525
12663	571.2904925	7.372563855
12664	664.1915875	3.59457347
12665	489.2272374	2.571799211
12666	531.1526205	3.689619895
12667	529.199655	4.081564928
12668	587.1571096	4.1407654
12671	250.0910992	2.318639087
12674	813.1911217	3.77390145
12678	644.5494221	9.680470322
12681	443.1882836	3.5847405
12683	257.2126925	6.947955062
12690	705.2476206	5.015562989
12691	567.1894023	4.21491391
12693	474.178234	3.299356615
12694	869.2545698	3.729846892
12696	227.0772912	0.414338796
12698	450.2162215	2.486045264
12701	496.1111742	3.561449235
12702	684.2467877	4.535832304
12703	433.1869691	2.462253628
12706	337.00307	4.310334847
12707	504.3105241	6.17359164
12718	578.2009161	2.3821488
12721	360.1458108	4.261923368
12726	540.1377566	3.221152856
12729	530.1321953	3.338219388
12730	575.1837857	4.855647028
12731	831.2812832	4.449768965
12734	571.2834478	4.4498044
12738	313.0935301	2.29552185
12740	419.2034531	4.155495656
12744	387.0841767	4.412949759
12746	723.1749806	4.081962612
12747	369.0603145	4.089186978
12748	415.104843	3.849528525
12755	285.0435684	4.274329381
12759	598.209364	3.741192958
12762	337.16257	0.624812507
12764	1085.387975	4.405153823
12767	1043.2994	5.286820905
12770	389.1563006	3.7630979
12771	601.1785109	3.3227662
12772	607.208941	3.47830829
12773	667.2311727	3.700363692
12774	221.0822866	4.15850995
12780	718.4356534	6.290821873
12796	484.1628837	3.913417338
12801	811.2280442	4.354184114
12803	280.0862777	2.55757049
12807	783.6500211	9.757632128
12810	643.2595151	3.591390935
12811	1083.664962	6.152178019
12813	680.1855025	3.250948076
12828	1015.311844	4.28296575
12830	969.2813688	4.496480669
12834	961.5679669	6.137855694
12835	331.0832185	3.406575588
12838	337.1202177	3.183076117
12839	471.0894275	3.570749076
12841	606.3294517	5.16392754
12842	381.2290827	4.864209656
12844	544.1481926	3.437570475
12848	578.1536576	3.843681267
12852	625.2486306	4.634748368
12859	591.1733122	3.735278958
12861	641.2445781	3.935563489
