variable	mz	rt
13211	621.2202844	4.841693078
13217	180.0858056	5.117181713
13220	429.2409513	10.3508465
13226	279.232335	3.782357779
13232	251.1276715	4.940720565
13234	256.9982016	0.588904129
13239	705.2315661	5.730981333
13241	351.125608	0.450570013
13242	289.0916522	4.337510205
13245	273.1851361	5.787099394
13247	325.0924524	3.86033221
13248	610.1886029	4.960771581
13249	401.1758552	6.45553482
13251	242.627421	7.273796189
13252	360.1497426	6.436515044
13255	777.5497353	10.23399012
13257	441.3586007	8.010416515
13259	279.0863117	3.129971452
13261	246.169901	2.675413356
13263	347.2218135	4.555935617
13264	188.0706563	4.776059846
13270	209.1189283	7.191656809
13273	227.1640612	6.653465226
13279	621.2162196	2.439100071
13282	214.0858192	4.450495964
13290	367.2849656	6.635328508
13291	256.0818952	0.430680788
13292	411.362568	8.535896779
13295	221.536228	0.555521479
13296	391.2462899	7.322787443
13299	570.4886613	7.220981488
13310	298.2746591	6.604657844
13314	359.1725301	5.220194419
13319	307.1445426	5.89980415
13321	363.2163308	4.453310196
13322	408.127822	3.938233165
13323	215.1430386	8.391716767
13325	249.1120345	4.850636131
13329	228.6305003	6.522033686
13333	94.04566091	0.525454953
13334	407.1609324	4.82023942
13335	313.1285057	3.548187008
13342	227.0405129	4.302502063
13344	307.2270656	4.92904487
13352	279.1341809	2.80342606
13353	205.5910983	5.551634489
13354	806.2629359	8.826723885
13358	348.1083222	3.912687863
13361	339.2536377	4.152130386
13362	386.3271204	6.106154255
13364	752.6062218	8.468369885
13365	315.1419298	5.7854718
13370	343.1031411	2.591564211
13372	222.076287	3.203823588
13381	605.2492941	3.689642906
13388	376.1436942	5.290585976
13390	448.2352214	3.050641767
13396	751.2421264	3.073392618
13398	243.6347829	5.227230943
13403	361.2363469	4.096846654
13407	367.0813728	3.896539995
13409	221.0923053	1.758897615
13419	273.1850027	4.110829365
13422	262.1517119	6.784306173
13426	284.1280309	6.134444719
13446	481.2941473	7.288008724
13447	218.1386883	0.676690587
13450	269.0810196	4.575098271
13451	249.1234353	0.727399236
13453	226.6195127	5.949725733
13455	367.1182348	4.574405725
13460	527.1557586	3.492598479
13472	377.268109	6.949437981
13474	684.2869929	3.003514211
13479	805.2474052	5.687479356
13490	226.1077707	5.515886017
13495	331.1578903	5.8615377
13504	561.1592856	5.546328811
13505	193.0975256	3.04007702
13506	266.146096	6.70201688
13511	269.6262931	3.38168117
13514	568.235036	6.126089269
13520	361.1255516	2.631891084
13521	428.2809013	5.087966531
13522	463.3325178	5.472320483
13523	443.1709855	4.772967342
13526	553.2458956	3.430129364
13528	200.1184209	1.572779783
13535	289.0571012	0.516936407
13540	367.3576487	8.829514261
13542	240.6303718	4.716301288
13546	281.117536	5.013026833
13552	243.1740337	4.518484617
13554	359.1726172	4.630184637
13556	538.1564647	2.660320775
13560	236.0503126	2.40526722
13571	383.1134049	4.570790341
13573	564.4481726	6.961778053
13574	218.1014384	6.160828382
13575	522.3704999	4.0638017
13580	445.1493577	4.147383035
13581	307.2272803	4.207661679
13587	469.2331029	9.760179933
13602	299.1028371	4.0594903
13604	742.5828172	9.738253675
13606	358.2956995	4.50266441
13612	354.144765	3.671737279
13618	621.1969367	5.378316971
13622	479.1533266	4.386187615
13624	339.083958	9.738300789
13625	293.1537516	5.260776887
13626	232.1206177	1.566109708
13627	531.3655443	8.435714147
13632	179.1069743	4.595343768
13633	341.1381819	8.597573122
13637	367.2476546	6.450441229
13640	247.1441342	3.837206139
13643	216.1134737	0.761906694
13645	287.0917192	5.536560205
13646	243.0695449	3.233000211
13648	271.0963053	9.695811606
13652	441.3930235	9.168124741
13655	441.1172918	3.7890144
13669	459.1660412	4.580650676
13673	507.1665269	4.937020911
13674	276.1708091	10.24848758
13680	206.5990258	6.224046514
13700	669.4151561	9.510834903
13707	395.7209817	6.226841294
13709	162.0915427	3.566763069
13717	234.123623	10.220089
13736	162.1124351	10.25284732
13739	551.3930526	8.322736771
13764	653.4757237	9.957993062
13766	937.5855196	9.704423294
13768	395.2208399	6.800479791
13775	448.2352283	0.463525847
13782	344.0978214	0.711137117
13785	413.3425131	9.666803397
13791	340.357944	9.213615629
13809	752.6040667	9.905459775
13812	247.1274418	4.818879914
13815	328.102997	3.584117739
13816	379.2464523	7.702549393
13817	185.0081051	0.642700049
13825	523.2355969	4.321764514
13828	281.1500535	0.782116742
13829	228.086924	11.01722778
13836	412.3429731	6.647018904
13839	329.2325289	5.261172448
13855	218.1290328	2.246250648
13856	144.0809047	3.305425819
13857	193.0862595	2.728489609
13858	871.5729125	10.15193648
13860	871.5733519	8.465473344
13862	333.2044454	5.320290271
13863	709.4792023	8.439257971
13864	733.4790398	8.420504278
13865	176.0707669	3.506297072
13866	249.2214538	6.21857091
13867	227.0915308	0.563312424
13868	233.1536955	4.61420745
13870	391.2463014	5.88782447
13871	643.4552618	8.345273923
13872	227.0330442	2.782334904
13873	429.1375915	0.521568742
13875	887.5677327	9.510197868
13876	144.0657084	0.748855324
13877	209.0811167	5.315195236
13878	153.0547676	3.089769168
13881	355.1180208	4.4074205
13885	180.065676	10.96149473
13886	803.2946605	2.23355684
13887	577.1697748	4.59563484
13889	130.0652949	3.524123525
13893	306.1106243	3.696696695
13896	322.1652269	2.71453975
13897	331.1921332	4.007655124
13898	351.2149752	4.414323138
13900	187.1482681	3.887703
13902	553.1717393	4.907807472
13905	183.0653584	2.114576594
13906	182.0451352	2.676035039
13907	405.2293935	3.605972738
13910	704.5235965	9.719546467
13911	215.0680037	3.867740229
13912	727.239096	4.766928744
13913	362.2905683	5.16226579
13914	159.1129761	0.666921621
13916	212.6221621	5.182696058
13919	143.0727845	2.519280235
13922	132.0808014	2.510618774
13923	424.1825149	0.57861922
13925	451.2462229	9.242425097
13926	442.0563582	2.703491488
13928	437.108887	3.242438829
13929	835.2622918	3.224860441
13930	414.6344699	3.261140487
13932	438.088646	4.413796956
13933	321.1088131	3.03334675
13934	385.0735905	2.775688094
13935	666.5309444	8.354403864
13938	989.3200753	5.55784075
13939	145.0781168	2.479870473
13942	187.1483177	3.5766232
13943	397.1269506	3.650272405
13944	243.5490386	2.700812044
13945	545.1819286	5.150904389
13946	189.1024179	3.508116841
13947	425.1317065	4.978269575
13948	415.1388926	4.166077657
13949	549.1975696	3.224137706
13950	751.2366675	4.698379844
13951	374.2005493	6.21683089
13953	216.1145287	5.653572055
13954	783.226488	4.652211761
13956	648.5202222	8.680510205
13959	250.9345869	0.363626919
13960	459.0941631	4.796922563
13961	411.6262354	5.196361072
13962	180.06575	4.263317648
13966	144.0807984	4.387031362
13968	831.2837746	4.518635947
13969	243.1238048	2.974787252
13970	728.5670604	8.776117343
13976	330.2644616	5.437507456
13977	481.1174237	2.957310189
13978	609.4132777	8.067642328
13979	961.3257092	5.583310311
13980	710.5564301	8.76433404
13981	568.1674364	3.572350674
13983	136.0394715	3.028832806
13986	277.2166333	5.530928529
13987	607.2163416	3.980612233
13990	590.1495543	3.580323378
13991	119.0856964	4.840965348
13992	1137.372981	5.827956272
13994	149.1325952	4.536703582
13995	597.1977981	4.552880678
13996	511.1800118	3.382665771
13999	801.2732452	4.530369089
14000	232.5600298	3.292353287
14001	463.1935452	3.2181797
14002	231.1129764	3.082314305
14007	443.1935413	3.128678681
14008	637.1905693	4.062754255
14009	271.1079024	3.822032373
14010	297.1238536	3.919895539
14011	225.1639057	6.558088708
14018	796.266648	4.1217661
14019	549.2282536	4.444526739
14020	471.2493054	8.3621327
14021	887.5679019	10.04800336
14022	229.1223465	4.3953285
14025	241.1587825	5.723337645
14026	257.1901231	5.927357174
14028	381.2431726	5.228457658
14029	413.1826721	3.0644343
14030	917.3013916	5.236660978
14031	638.4994042	8.357923967
14033	408.1185445	2.695353431
14034	348.2749728	4.579417312
14038	212.0819948	4.317173346
14040	376.1244789	3.048643629
14041	174.0551619	2.965878579
14045	425.1319306	5.344478167
14046	383.2071839	3.107260235
14047	149.1326484	3.27145823
14048	411.7692258	10.41600547
14050	625.4448234	8.6749692
14052	349.1559967	3.740603861
14053	185.1324349	4.785352025
14054	401.1569451	0.563110285
14057	314.2003795	6.209546995
14058	569.1662924	4.840376542
14060	215.1791086	4.802529211
14061	406.1354864	3.136320072
14063	339.5969036	4.268088472
14067	750.5496523	8.754226391
14068	148.5389621	3.534823494
14071	227.6224371	5.910700891
14073	655.4114059	4.8703227
14075	272.1643791	4.798002135
14076	525.1766507	4.602751974
14077	181.0831684	6.753909709
14080	161.107421	3.599943357
14081	270.0974263	3.37320249
14083	799.2637124	2.695617864
14086	187.0868218	3.889662482
14087	379.1770713	3.436670444
14093	353.1026448	5.43442522
14094	620.4890616	8.612377704
14100	629.4396	8.027859048
14102	737.2599077	5.279299528
14104	332.0333465	2.877471155
14105	179.0472278	2.546397476
14107	181.12247	6.195016503
14108	967.6323011	9.537145664
14109	324.0744745	3.569329544
14110	202.0864714	2.995736479
14114	857.3132976	4.612789828
14115	659.4504495	7.746170932
14116	274.1551817	3.043411968
14117	195.0909297	4.227910125
14118	369.1188795	2.673774967
14120	392.173502	6.21320683
14121	345.2077619	4.079816105
14123	392.2116597	5.9521601
14130	217.1044424	6.24882675
14135	313.0921894	3.60548033
14140	381.2255932	5.666774833
14141	510.2348175	3.401771782
14142	394.1178318	4.420914759
14145	279.1227137	4.024015014
14148	390.1768089	2.662807584
14149	655.237423	3.8290157
14153	761.2443276	4.651726111
14155	405.1912667	5.009181865
14156	331.1184036	3.873451812
14157	151.0391119	3.627749191
14159	515.1717542	5.337803316
14161	288.7222274	2.724545613
14162	941.6150572	9.358316125
14163	318.086643	3.353098795
14164	248.1759653	3.611264675
14167	226.6015267	3.588101094
14168	729.5787666	9.776827956
14177	261.1423479	6.06878691
14179	482.1421653	4.994564089
14182	545.16477	3.376845389
14183	386.1088887	0.732589899
14185	130.0653165	3.085775959
14187	748.2293191	4.985666772
14188	322.238149	3.8270524
14195	530.1285796	3.629995711
14198	267.0865397	0.736027723
14199	362.1215842	2.780718318
14200	285.1333632	2.889210923
14202	845.2497707	4.783258244
14203	919.3172983	5.588749289
14204	164.0345339	3.271210194
14205	607.2164711	4.289874868
14206	245.1174188	4.937984577
14207	535.1975769	4.330292105
14208	207.1381633	6.191072712
14209	363.2149852	5.958064724
14210	685.3608362	3.867585672
14215	388.3427985	5.878446043
14219	429.1170337	3.889726324
14221	537.1761018	4.578980038
14226	824.2251404	3.215203518
14227	803.239572	4.414999431
14229	555.3882794	7.217835042
14231	466.1354568	2.797162018
14232	359.2113794	6.252221938
14235	601.6467577	2.866884641
14239	661.5152583	8.682291136
14240	215.0678992	3.156381695
14242	200.1281874	6.220248232
14243	556.239267	3.029660072
14244	421.2174194	4.17033577
14252	425.1577457	5.652525205
14253	296.0606704	2.879706825
14255	625.1751432	3.388816045
14257	601.1688719	4.992119644
14258	388.0926232	3.910870819
14259	285.2215601	6.195129563
14264	346.2590478	4.394726375
14265	199.1118754	5.992554687
14267	341.2326745	5.975788762
14268	316.594213	4.323130026
14270	233.6493626	5.204985075
14271	406.2270255	6.531345483
14272	695.2493258	4.807679978
14274	889.6738711	10.00182361
14275	360.1806927	6.317034977
14277	241.1590538	6.732336035
14281	487.1762412	4.74049585
14285	337.2741402	7.786350574
14287	184.0607169	2.692748576
14288	205.1589662	6.146801165
14290	219.1746042	5.3886409
14291	133.0649478	4.257253256
14295	482.1422379	4.750475105
14296	285.2216304	5.285938071
14301	270.0588286	1.617518181
14302	629.4397032	7.846270081
14306	261.1476726	3.84262925
14311	245.1174048	3.797008796
14313	369.1188175	3.016001543
14315	429.3733789	9.769964485
14316	367.1182984	5.39866393
14320	748.2286759	5.339239626
14321	669.4714212	8.692015967
14322	195.601329	5.985298578
14326	417.1554769	3.6815484
14327	374.1088725	2.221410767
14328	285.1316498	3.448084303
14331	340.1028488	3.065679006
14332	577.1731937	5.516403911
14334	177.1275931	4.575404039
14335	147.1168177	5.474425684
14336	799.2583154	4.6368041
14337	213.1486773	5.130112176
14338	377.2306883	6.494043884
14340	381.1191741	3.670935062
14341	212.6221164	6.5994444
14342	353.1388437	5.510896405
14344	369.1342217	3.96884489
14353	177.1275893	5.119702047
14358	384.1046165	4.712333936
14359	535.1976772	5.258295742
14361	607.2160409	3.526465937
14364	249.2214771	6.591757282
14370	153.1023611	3.370872009
14372	775.2409881	2.823647259
14373	756.2261731	5.766740353
14380	616.2608051	2.819400517
14385	337.237743	3.539986854
14386	325.2377157	7.099171756
14387	132.0809073	2.916229168
14388	251.6323298	4.794773062
14393	746.2817998	4.712277317
14395	439.1595037	2.9374918
14401	1137.371366	5.506793378
14402	233.1170671	3.782921852
14403	274.1549451	2.53985434
14405	218.1300031	5.706295885
14406	261.1850947	5.500317
14407	549.2040155	4.230431275
14409	493.2818812	2.419662828
14414	204.1021216	3.417784456
14418	272.1648154	3.999126786
14419	461.1776975	2.838670395
14423	801.2733722	4.897825056
14425	151.0754634	5.097407279
14428	174.0551573	3.603422481
14429	285.2215502	7.461243068
14431	494.2828974	6.203128444
14432	386.6028646	2.239398031
14433	303.0865417	4.280451713
14434	132.0809167	3.58289675
14440	225.163816	5.516656877
14442	176.0717777	4.3779854
14444	405.2261399	5.472816475
14445	201.126636	2.728018536
14447	317.2113305	5.167967913
14449	264.1079205	0.715860745
14453	212.0554889	3.930479456
14457	381.2257228	5.00522945
14460	381.2256398	5.425801382
14461	379.1768507	2.487969287
14466	203.106768	4.443599041
14469	336.0046731	3.375745215
14473	435.1658304	4.298277915
14477	211.0970399	5.544685256
14480	577.2080268	4.322284353
14486	961.3251995	5.258025556
14489	410.1842709	5.929458777
14490	204.1022626	0.180243332
14494	567.2070624	3.291578206
14500	271.1080547	3.490120781
14501	695.2493487	4.460839306
14502	271.1079599	3.164748345
14509	311.2217493	4.419083471
14511	261.2216179	4.066690795
14513	353.1023493	4.513685935
14516	303.2321904	4.296418909
14517	314.1292264	3.452991815
14520	355.1010696	1.617372488
14525	144.1020357	2.967381929
14527	387.1165901	2.841705221
14529	344.2585975	6.258719624
14538	411.6262043	5.680075067
14539	285.2215207	4.265335256
14541	609.4125716	6.203133825
14542	179.0342244	3.353390926
14543	288.1583594	6.925571708
14545	245.0629781	2.996392379
14549	369.1189878	3.544245826
14555	252.1048876	3.078764726
14557	351.2529326	6.607848903
14560	655.2372116	3.577388089
14569	259.2060074	7.370166997
14572	755.4591284	9.713795439
14574	279.1225502	3.62027979
14583	299.200654	4.799161067
14585	634.5042441	8.8937241
14587	285.2216986	5.519244078
14589	392.1739617	6.510197509
14592	482.1422386	5.367796779
14597	310.0745038	3.027756305
14598	344.0977727	0.93416067
14602	196.0429597	4.085797215
14612	353.232109	4.231497832
14613	197.117487	3.472089576
14615	279.1019087	5.369123154
14617	232.5601084	4.048706611
14625	384.241492	6.909483323
14637	279.5604578	3.020125717
14641	413.1827987	2.544119562
14642	179.1179541	11.32387888
14646	550.2036782	3.331988428
14649	287.0913153	4.428066267
14650	710.5560527	7.848631782
14653	393.3516986	9.689065944
14655	316.5942793	4.915265589
14660	261.144604	2.417812733
14673	637.190544	3.5612651
14675	429.1553083	4.380074348
14678	389.1381105	0.719427562
14683	228.0869697	11.35629073
14685	233.1285846	3.694094348
14687	346.2023102	5.304945154
14691	445.1482742	3.262967755
14692	193.0975061	0.72588444
14694	231.1130672	4.023560465
14695	225.1008485	5.632461357
14698	249.6240837	5.18875827
14699	325.237685	4.923081757
14701	241.1587785	4.2456383
14705	611.42796	8.9525428
14707	359.2115939	6.612191257
14724	515.1721643	4.86169805
14725	353.1503173	4.152662324
14733	290.1752412	4.720663678
14734	202.0864349	3.995246806
14738	450.2166956	4.28602905
14739	381.1325458	3.75667584
14742	446.230533	7.653630748
14745	385.1652271	4.95610527
14748	109.5208221	0.628865093
14750	277.1551539	2.572419105
14754	794.6089353	9.80042355
14758	365.1941282	4.154231524
14761	792.5630673	9.233586585
14782	625.4491059	7.834294395
14784	568.1674285	2.646683525
14785	225.1637465	4.743597411
14787	204.6069452	7.291861013
14792	272.1648455	5.738933129
14822	409.1896963	6.907371509
14829	625.2284807	4.844091089
14830	377.1613543	3.729145652
14832	1123.356142	4.73914392
14841	393.2228273	5.42699428
14845	568.167187	3.934910967
14849	333.2046003	7.295575836
14852	481.1173869	2.629303794
14862	803.2894875	3.974837611
14870	481.3505615	7.470626452
14874	215.1795446	7.658288821
14875	358.1631208	4.547057286
14876	421.2203815	4.726522118
14881	204.1212663	11.08474323
14884	368.1604403	3.089192223
14900	289.2529412	4.908903413
14901	273.2575343	8.623959015
14905	247.2057538	7.800902861
14909	518.1921065	3.524151027
14911	347.2214205	5.420755911
14914	553.1715491	4.658622495
14923	347.222074	5.08941695
14929	597.1968389	3.597314352
14931	381.2269664	7.006307812
14932	749.2222557	5.2088706
14933	215.0668806	0.452823362
14935	231.1131494	2.694907544
14938	417.1533337	7.122500907
14951	400.1181164	4.676720805
14954	505.1864446	4.913643545
14961	480.2237602	10.21120042
14964	381.2251332	8.358244
14965	615.4983169	9.507991063
14967	201.1638396	7.662121004
14984	480.2240926	5.088885611
14985	375.1558034	4.259076387
14999	285.2209265	3.92135431
15028	505.1864851	3.97579158
15030	185.1325755	6.5653234
15039	228.0942922	3.654617433
15043	527.1556445	3.964488735
15048	885.2422041	6.030250814
15052	160.0967674	10.27563206
15053	221.0920365	2.552843479
15060	257.189867	3.831713319
15061	302.129073	4.266185667
15081	588.499195	9.309532963
15086	437.1925804	3.772712873
15087	161.107323	10.18900638
15095	568.1648709	4.927931083
15097	405.1550186	4.362118435
15110	231.1130929	4.583444314
15123	187.1481414	7.65734978
15124	336.2208774	9.961922165
15126	259.2059521	11.37487377
15129	322.1652264	4.012500726
15134	611.4668426	8.749614241
15136	200.1181989	10.21060274
15140	386.3266303	7.801251433
15143	241.1587239	4.852680681
15155	564.4480472	8.036833263
15166	593.4036746	8.004208812
15193	349.1553076	4.24245301
15201	330.2644457	4.017206057
15205	372.3111564	5.901888375
15209	422.2379653	5.283440429
15216	173.128742	1.538326094
15217	268.1044415	0.535587529
15218	342.30092	5.656627057
15219	233.128646	0.735484997
15220	721.6653742	10.3196457
15222	248.0766463	0.527465766
15224	792.5966464	9.462859785
15225	164.0342913	0.741542185
15227	791.5648435	9.704781879
15228	413.1429055	1.616828433
15229	211.0968416	1.611200156
15231	177.0548413	3.639690997
15233	939.6015406	9.681382168
15236	307.0016885	3.446126318
15237	494.2038182	3.107979865
15238	967.6323755	9.642867065
15239	261.0944519	0.461480414
15240	517.3505832	9.679383648
15241	516.2218116	3.45330465
15242	401.1604752	3.462247661
15243	167.0533926	11.418533
15244	194.0815647	0.776068761
15245	270.0757602	2.897106029
15246	781.5524026	7.974671559
15247	509.1393861	2.533472377
15248	451.2463338	9.840686774
15251	277.2166736	6.016833238
15254	161.059871	4.218150579
15255	753.5490273	9.737455977
15257	675.5328447	9.925858
15260	355.1321602	3.017426415
15262	508.2189363	3.485558069
15266	447.1567042	3.712982741
15269	637.4808516	9.538302066
15272	277.0692314	0.471946956
15273	765.5265665	9.667413191
15274	270.0583764	0.464359124
15282	545.1818443	5.590216317
15283	233.0922868	0.768013091
15288	179.1180878	1.610527374
15290	401.1604958	4.130409124
15293	437.2118487	3.762954279
15294	359.0876564	3.362449995
15295	625.4448255	9.720737036
15301	329.1501051	2.560086179
15302	731.50648	8.369901808
15303	680.5105784	8.555310477
15306	475.1590658	3.25680835
15307	806.6118112	9.711256352
15308	445.1116134	0.482968218
15309	316.1870434	3.057357389
15310	345.2045574	6.931192947
15311	265.1069991	3.489652742
15313	656.2924957	3.262717239
15314	164.034377	1.622677665
15316	211.1331393	3.903786335
15317	341.1168012	2.7907572
15318	601.4808623	9.711998577
15323	382.0542225	2.241122311
15324	599.4650191	9.728299527
15326	304.0895586	3.26512891
15330	691.4404748	8.313256336
15334	391.1687436	3.810117776
15335	775.5323265	9.152527834
15336	743.2339923	4.928398894
15338	573.4504877	9.211690686
15342	701.1871623	5.199095894
15347	800.6244536	9.453246553
15349	598.2513727	3.4682565
15350	357.133858	5.704943282
15352	239.0556211	3.183764623
15353	627.4235636	8.454637736
15358	703.2027476	4.8638926
15361	408.1876091	1.593863393
15362	728.2429663	4.979665028
15363	810.6061338	9.255679562
15365	446.1629389	6.394812924
15366	879.6891064	9.696981332
15368	307.0015487	3.069811589
15370	824.6246752	9.142559232
15374	298.0568529	3.381342331
15380	255.2105911	9.747423645
15381	657.5057944	9.627200568
15382	673.5172811	9.823666919
15386	532.1448644	3.461936938
15388	582.9827073	0.412100521
15392	205.0862692	3.491758441
15394	817.2894117	3.419749174
15398	727.5645091	9.800437354
15404	299.0553112	3.770819979
15407	137.0598133	3.122992574
15408	243.0479771	2.683808311
15409	536.2505634	3.725378375
15410	796.5935418	9.139023596
15412	445.1620419	2.860082805
15415	246.5576223	4.315935425
15418	349.0826257	3.395748019
15419	274.2743303	4.756707962
15421	263.1029256	2.833140115
15423	819.5592021	9.806428877
15428	601.1906471	3.596919206
15430	692.5465917	8.68212389
15432	661.5021804	9.216839378
15433	415.6137814	3.374547475
15434	803.5640089	9.529794817
15435	438.1395366	2.948647142
15437	499.0654118	2.883152894
15438	450.3734666	9.22185335
15443	464.229232	3.33848825
15444	267.5811708	4.14385903
15446	789.4971642	8.334225067
15447	439.2285972	3.683345663
15450	342.300983	6.187457979
15456	655.1818666	4.672768506
15458	813.5122754	8.280603759
15460	386.1087895	2.959282953
15462	652.4793809	8.547520489
15465	202.6090855	6.256304217
15471	752.5284042	8.474131357
15473	340.8100235	0.388666119
15481	967.6318718	10.203924
15482	149.0598948	3.308032638
15483	557.6537387	3.379466731
15490	479.3706269	8.260692553
15491	594.4737379	9.998391625
15492	305.0597872	3.416073633
15495	510.1621607	3.490109011
15500	734.6634899	9.69145402
15507	591.4985341	8.764168112
15514	482.1422405	4.998372455
15515	255.2106778	8.509694133
15516	727.5627925	10.00002107
15519	262.5632592	2.625219921
15520	530.4425297	8.333237244
15528	491.1345347	4.891188237
15532	319.1072074	3.841733306
15538	171.0284051	0.732112695
15539	384.5933343	2.537684244
15545	405.1357353	6.2945624
15546	374.1013954	0.722894657
15550	373.1656348	3.230634448
15553	243.1023943	10.43011218
15556	301.0703657	3.4072128
15560	367.3573953	8.068919008
15562	579.3895254	7.850828329
15564	293.8619021	0.397141769
15565	382.1115832	2.539493275
15571	428.3884993	9.749356792
15574	265.1068774	3.20323253
15576	343.1326433	2.371028279
15577	226.1086566	5.970309312
15579	149.0597806	2.528921426
15580	585.6516497	2.798364641
15589	213.5224491	3.396235456
15591	261.0740186	0.794617718
15592	907.5210107	10.0761085
15593	641.4385897	8.246465936
15601	406.2524894	8.63031023
15604	683.4497521	8.31886928
15605	233.1538443	4.240161418
15618	453.1766052	3.250282458
15620	625.480156	9.697466305
15622	195.1383114	3.662132353
15627	965.6164745	9.122383305
15628	293.1874435	7.495424968
15630	303.0795791	3.351772914
15634	212.0553963	1.054698337
15636	325.1399737	2.890959638
15639	302.3057877	5.509753574
15642	242.5510963	2.845443088
15643	181.122471	5.801462726
15645	315.5863168	4.739225567
15647	495.403175	8.224435658
15654	643.4909465	9.661855804
15656	919.3170061	5.271921178
15659	706.3080762	3.231323417
15664	756.7274231	5.492017061
15668	200.1183545	3.100475076
15669	211.1079564	0.802169202
15670	215.0680757	4.165219709
15671	265.1071112	4.061958203
15672	491.1525103	3.389528205
15674	224.1304009	6.853380197
15676	419.1710139	3.22973721
15678	228.0870012	2.857188703
15685	754.5418097	8.420391337
15686	343.1298985	3.107142437
15687	127.1232396	1.404279861
15688	335.2585926	6.826997476
15693	311.1282119	3.030579371
15698	652.4791251	8.205192729
15699	511.1609359	4.7832205
15704	591.4987239	9.088750968
15706	204.1022807	4.400782576
15707	349.2379606	4.537756224
15710	617.51295	9.622812462
15715	121.0650942	3.120671512
15716	469.2331078	8.298166167
15718	225.1197482	7.254514333
15719	325.1216681	3.213567774
15720	205.0862587	4.076862129
15722	641.4382372	8.381426115
15725	800.6225164	9.99719783
15729	575.1752248	3.325162963
15734	152.0341545	2.194789997
15736	171.0261356	1.612191667
15738	265.1433909	3.432980022
15744	963.6008742	9.697884106
15749	281.1175127	3.722711739
15753	395.2416568	6.872089165
15756	419.1712695	4.07183094
15758	609.4133085	9.242212635
15765	313.1287878	1.039273996
15775	627.4240217	7.591251689
15777	212.1031109	0.704877138
15783	813.5121147	7.997782055
15787	716.5674195	8.807946942
15788	643.4548372	8.670384769
15792	223.0965895	5.655684774
15800	627.424158	7.927915729
15803	775.5349931	8.364796728
15806	635.232318	3.519508533
15807	445.1116322	3.547964522
15814	255.2110068	7.208291932
15815	287.0910289	3.840328909
15821	743.233507	4.462562942
15822	439.3419633	8.535955476
15828	599.4652113	9.246206804
15831	721.2173443	3.204398956
15841	810.6040109	9.715360457
15846	587.4316303	8.543550448
15847	575.5037137	9.700211829
15849	441.1175805	3.696205805
15854	680.5103241	7.970278368
15855	203.1181909	2.745957191
15859	411.2058625	6.572622396
15861	341.1139548	3.6070931
15865	217.1241403	7.068509594
15866	202.6090502	6.868501625
15870	207.1381501	5.986317935
15875	581.2180026	2.83284425
15879	685.5375813	10.11392724
15880	529.3504756	9.995390336
15888	225.1487414	4.704711226
15890	529.3513452	7.901069757
15891	423.236074	5.078113887
15895	373.1646504	5.213652145
15900	341.2681372	7.807893953
15902	715.5610987	10.14238386
15908	421.2569623	7.663851388
15909	517.3513187	8.403005841
15917	583.2185962	4.438775663
15919	311.2947548	8.041093444
15925	415.3572511	9.696717878
15926	691.4446405	6.576217087
15930	216.6235945	2.6028313
15936	592.496647	8.900594122
15939	315.1942139	6.349175382
15946	363.252079	7.874484891
15947	601.3726048	8.711670362
15948	699.4801527	8.200435096
15949	251.0914339	2.908764672
15953	777.5473557	9.984570659
15958	547.360781	9.556992026
15963	381.3517126	9.673664781
15974	427.3572913	9.7502433
15982	522.2346451	3.599113576
15987	601.3716376	8.559613282
15991	556.2396006	2.836559453
15996	191.1432749	4.137417603
15999	381.3520485	7.978579736
16000	582.2071762	4.31843271
16001	342.139558	2.263973711
16003	392.0918333	3.183194986
16010	669.4697891	9.859391646
16011	743.2313999	3.744659167
16016	562.5191909	10.07220636
16017	813.5107297	9.34397622
16019	956.6345277	9.689676159
16029	195.0652983	7.860113493
16035	469.2347048	3.293021887
16038	575.1534231	3.295233671
16044	179.0703763	7.507860897
16047	386.1089185	2.137602833
16051	409.3472895	8.477324172
16052	329.1486175	3.203562558
16054	705.2184382	4.633965539
16056	266.1218655	0.843869876
16057	577.4107117	8.152711937
16063	775.5332098	8.71224961
16065	515.3951531	7.214092795
16077	491.1344157	5.382628558
16078	405.15562	7.614112742
16086	331.0810599	9.718378935
16089	392.2092008	0.505843088
16094	743.2339943	5.723672328
16095	225.0606451	4.98237875
16102	643.4552698	6.528687795
16108	376.8160865	6.052334555
16113	207.1383538	3.677186088
16116	219.1016549	2.990766667
16123	547.3617992	7.200050047
16126	359.7447887	7.118954015
16140	337.1397767	2.94669476
16144	549.2258913	3.507100483
16145	791.5279349	9.910822412
16147	643.4553857	9.66176235
16148	400.306292	5.29603473
16151	715.4781375	9.745645677
16162	597.1981735	4.20874399
16166	240.1248569	5.679349286
16167	276.1081381	1.543924207
16172	311.2948622	6.991654736
16175	211.6144464	5.748031814
16178	207.1015155	5.373396047
16179	404.1774831	3.171045816
16183	379.2846002	6.363331263
16192	308.1856677	4.61064875
16199	736.5338905	9.7155715
16208	588.4632104	8.8805583
16212	281.1519323	6.132564217
16222	361.1541404	4.670147075
16223	217.0973969	3.241057482
16230	643.4914779	9.319865738
16234	430.0996013	3.130914287
16247	214.0709003	0.830240034
16250	589.4596852	9.689259507
16257	259.0710047	4.165461286
16260	684.649524	8.417389915
16261	457.1489761	4.691164794
16266	689.4975777	9.073176074
