ID	mz	rt	Control	17_WT_D	32_WT_ND	14_WT_ND	3_AN2_ND	33_AN2_ND	2_WT_ND	36_AN2_D	26_WT_ND	35_WT_D	6_AN2_D	18_AN2_D	27_AN2_ND	24_AN2_D	15_AN2_ND	8_WT_ND	5_WT_D
6282	579.286155	7.11144286	7081.75	0.00	0.00	0.00	600334.75	8711.12	17276.42	0.00	0.00	21832.86	321827.84	0.00	33601.11	62493.58	14716.30	0.00	460963.84
6284	525.1108935	0.498564721	0.00	27310.96	39997.35	41173.94	0.00	26420.21	23850.56	437240.44	176711.17	112699.95	457064.88	138341.89	215413.42	196011.64	120100.38	67909.49	322541.88
6285	144.0668345	0.734518067	21398.79	216849.41	365125.13	142057.31	165644.05	364686.34	180911.23	888929.44	186106.52	861932.69	393439.91	848771.38	337782.38	742237.19	245940.73	644262.81	1217518.50
6286	385.1294543	4.523008078	0.00	23930.59	29429.39	46559.14	38988.05	50827.87	75180.08	373774.22	56562.02	258423.34	102822.82	133089.98	124876.46	196769.72	116513.89	151632.06	118700.30
6287	601.2312866	3.568678022	0.00	163438.44	267314.88	427371.81	397465.31	462322.28	1468773.63	2290836.75	336288.69	1575084.50	861842.94	1188768.38	1357085.00	1045005.88	1125205.88	1516478.50	1284528.75
6289	760.5601588	8.830652878	0.00	191287.23	192945.48	206003.06	445641.88	236127.33	485988.75	208121.17	256949.78	279847.25	855354.50	397966.25	237809.56	446706.44	702370.88	473762.75	558537.69
6290	967.3388034	5.55188407	3242.14	76923.92	148267.00	400844.81	342522.66	239743.75	300588.19	620870.81	238360.38	692104.94	299498.06	521278.88	381573.84	549661.31	380102.84	632546.44	422347.81
6291	400.3077552	8.312962642	0.00	142415.92	68495.12	58749.74	42293.29	147743.73	226165.83	1465462.13	744249.44	294602.47	400787.38	622690.56	287045.56	931986.19	647078.75	522784.31	1438827.38
6292	869.2563324	0.47249307	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6294	642.397959	7.602944628	0.00	343818.94	85745.84	62465.16	44199.67	312281.63	638245.00	0.00	209298.31	361138.66	100472.85	161769.72	129554.08	59645.66	444678.78	125856.70	82086.85
6295	654.1340527	6.646379016	1427348.38	1579159.88	1196476.38	1158037.38	1847289.50	1413701.13	2283255.75	8216504.50	2772095.75	2473701.50	1897618.63	3994654.50	2400042.25	3286421.75	8525331.00	8988134.00	3994959.75
6296	563.3607025	8.3573478	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6297	546.1273518	3.644765806	0.00	3121.17	7323.69	4456.23	6641.14	12550.78	32284.70	22076.71	12468.97	8987.96	13844.46	14553.03	38642.66	36305.59	11126.69	33755.70	22546.82
6301	469.0820784	3.883519457	0.00	0.00	0.00	3693.70	0.00	10887.27	0.00	54214.82	17284.27	7794.03	9040.75	6466.04	6563.51	14721.49	15641.49	0.00	0.00
6302	629.2262895	4.015329214	0.00	84910.27	217614.17	281603.38	186865.38	342423.94	628161.50	4309248.00	203520.67	1817686.63	879719.31	1274558.38	1103845.00	2015810.00	723193.19	1383824.13	3840527.25
6303	389.1253981	3.294405773	0.00	239121.97	296082.66	307782.97	597956.88	276020.94	721954.50	4447970.00	673002.75	1326090.25	488152.31	685601.25	556326.69	769374.31	331666.50	879100.88	751913.81
6304	398.2016219	8.319809538	9648.08	0.00	40051.64	0.00	87216.94	7298.36	152432.13	0.00	0.00	115411.08	162382.27	0.00	8250.85	81557.87	51267.71	0.00	128020.31
6305	791.292223	4.849524911	0.00	36547.72	62162.66	105351.33	63520.05	110420.16	167179.11	748292.06	71263.61	316034.34	152273.86	203215.77	241391.97	237988.48	223626.38	282655.13	445283.38
6307	821.3045801	4.724784237	0.00	15623.68	42947.49	163392.08	61677.07	52112.34	85364.33	365311.78	78295.95	211350.64	108806.95	175018.77	196822.02	211309.61	198352.11	318811.03	276295.03
6310	515.3757795	8.782502982	0.00	20222.04	22586.63	11427.63	40131.22	20391.07	58918.08	0.00	6053.11	8673.21	59062.13	40981.89	31572.24	19318.51	16066.29	8683.93	25339.39
6311	232.0982448	2.433653494	0.00	115681.29	20336.00	9064.19	43920.92	35842.12	353946.16	1473389.38	199086.86	377926.31	201633.41	203357.02	204482.28	121197.65	245189.98	429667.19	64715.33
6312	652.5546082	10.24532865	0.00	184768.98	63617.65	50524.21	165874.25	46199.26	480801.28	38982.84	225068.63	52207.65	219159.05	79972.70	59951.35	98325.62	49511.32	43123.46	276564.59
6316	445.237321	8.222068914	0.00	100925.47	1517344.38	227650.31	1546511.38	391267.84	1920521.50	26920.02	133940.22	661306.94	4290643.50	75668.14	541345.56	132782.11	275550.09	89389.78	72392.91
6317	579.1888752	4.970632895	0.00	103059.96	136545.64	232327.33	285209.69	191305.98	940876.06	563869.19	312450.75	512425.16	412641.53	445993.22	441326.78	599943.63	407769.81	505822.34	774534.88
6318	561.2681484	2.244067721	2579.82	249074.64	383229.44	172009.81	350135.69	62088.43	198618.00	457217.13	230114.34	657433.75	1902027.25	1348046.75	331784.34	1230424.50	248818.30	612417.13	577006.19
6319	857.2939607	6.615724562	49097.35	42199.25	0.00	0.00	159660.88	0.00	16655.28	203188.75	39980.72	27070.23	705233.19	44399.13	35371.87	169248.38	80167.55	30018.13	384329.69
6321	471.3129548	7.61052892	0.00	9580.20	37811.37	13661.15	19397.15	15689.54	47669.50	89463.98	38416.92	95304.03	193795.25	130185.78	120903.49	127341.39	47991.30	102950.70	145492.27
6322	709.2317316	4.2631908	0.00	4246.41	0.00	13458.49	4675.67	18020.76	25293.62	173105.59	0.00	27315.82	36451.84	0.00	18246.15	0.00	18314.89	41446.57	28904.69
6324	283.0786126	0.416249225	0.00	237431.84	412794.88	124178.48	283959.63	50554.81	306486.06	236526.05	679382.56	316672.41	356364.81	404053.25	347972.72	465114.00	302715.59	396085.94	541506.06
6325	550.1593866	2.987014012	0.00	4278.91	12167.35	9965.28	15565.88	34369.90	59903.56	91737.18	18625.24	60995.72	40704.96	0.00	55830.57	40258.71	32821.79	65152.95	53150.06
6326	847.1748391	0.430387562	0.00	105963.17	396344.75	83147.67	207436.63	48280.74	58451.20	246069.61	49824.29	683788.56	276907.75	2204960.50	415280.28	561251.75	673833.25	497771.53	542197.63
6327	606.1490793	3.854342625	0.00	0.00	0.00	0.00	0.00	0.00	4486.11	0.00	0.00	0.00	0.00	0.00	11851.02	23185.16	18912.72	19315.94	0.00
6328	887.609931	8.386893783	0.00	0.00	0.00	0.00	11307.32	0.00	11493.06	0.00	0.00	0.00	36332.02	0.00	0.00	0.00	0.00	0.00	49163.18
6329	775.2622703	4.71297407	0.00	216051.06	331815.16	806366.13	433339.31	226892.14	1034779.19	5245672.00	495771.44	3375679.75	1446991.13	2064773.50	2309272.00	3177755.00	2139502.75	2942175.75	3129244.50
6330	564.1379246	3.387205379	0.00	3813.72	217749.91	60799.85	47532.79	677685.19	64750.29	36811.52	109831.95	214712.95	589325.75	305897.69	1126857.88	1225770.38	3665300.25	1314289.63	3856183.25
6332	518.1320742	3.37927975	0.00	114127.42	867393.81	172336.00	314144.41	3240200.75	706959.19	193587.75	472207.91	865394.94	2685520.00	1129578.13	4574990.50	5251841.00	15623031.00	4996649.50	18590270.00
6334	595.2907796	6.925640255	0.00	388277.25	1139292.88	314968.84	1121823.63	1559765.13	1308682.25	83964.14	294176.97	828128.50	12615091.00	179578.83	539627.81	448045.53	928253.38	241680.97	437673.31
6336	623.45482	8.746401379	0.00	33031.73	77816.88	77140.34	87060.09	63955.49	112150.81	222712.14	88504.76	99370.13	182477.42	118226.66	61657.23	95162.14	101088.60	73233.14	130285.36
6337	577.2706328	6.328541368	0.00	352065.63	378917.53	753445.63	712821.63	446811.38	1933665.13	363656.16	365786.06	1493413.75	388276.06	445007.38	763196.63	148690.95	343638.69	276906.16	169376.63
6339	449.1470993	4.02783663	0.00	15039.66	19977.18	22163.82	22082.29	25348.64	63248.96	228089.94	40181.08	96755.37	50291.75	63559.56	70976.95	97753.55	80742.11	93673.41	59940.24
6340	935.3161268	4.914215011	0.00	209232.44	283139.34	619035.25	362033.59	546487.50	956350.06	2081806.75	674883.94	2005707.63	1192420.88	1433547.13	1672481.75	1903568.50	1902455.25	2550699.00	2388412.50
6341	409.2034234	7.6679357	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7579.68	0.00	0.00	0.00	0.00
6342	507.1569964	0.501195123	0.00	0.00	219671.17	0.00	0.00	96004.09	0.00	90011.41	21332.76	35147.89	26937.49	62380.76	0.00	183552.98	45188.87	44468.71	89614.04
6343	255.1242271	4.233703527	8333.54	31189.81	30617.41	18676.97	47490.75	42075.78	169123.47	67303.71	175250.86	158563.27	80859.34	132353.94	63356.21	38521.04	99394.57	185755.02	151469.42
6344	153.1036724	0.823419416	0.00	8224.85	9494.65	24942.88	15792.68	3374.47	21888.05	1894599.38	676671.06	10872.99	9690.59	3655.32	8677.21	7214894.00	851765.00	875452.63	4260690.50
6346	673.3429803	8.460271917	0.00	224076.77	333326.53	276254.44	344888.53	572224.25	495036.78	1004178.81	664827.94	505918.63	845799.69	318219.50	957683.69	917781.56	472016.78	236510.02	440890.03
6347	624.5227719	9.55353681	0.00	129273.95	22631.61	28155.07	113511.52	30404.42	222941.25	19539.42	103641.55	33181.38	216907.86	55608.54	97726.84	71660.71	121450.73	38801.83	198352.63
6350	920.2710345	2.874091357	0.00	0.00	0.00	0.00	0.00	0.00	0.00	40549.07	0.00	54256.59	32440.77	175425.28	86250.00	149457.95	30159.53	81235.59	115061.52
6351	439.2534195	9.067092094	9534.54	55261.06	57771.16	29036.97	208406.42	58361.07	123301.31	23037.04	37698.70	43598.03	185303.88	46507.61	162733.30	59930.13	98865.30	47218.88	123185.90
6352	571.2041749	3.258162082	0.00	0.00	53517.30	142955.09	22989.78	19657.36	113529.33	0.00	15921.97	0.00	0.00	62986.06	0.00	12999.77	0.00	0.00	0.00
6353	649.344806	6.225924521	0.00	12749.82	17515.66	18134.39	6784.34	33464.55	20480.70	78033.23	49300.80	14362.05	35140.44	152323.55	72778.30	107648.98	106507.96	133723.86	330471.34
6355	756.5295404	8.332500152	0.00	186620.36	71840.42	48967.09	123299.31	139540.19	269005.84	113370.52	175564.36	0.00	137602.25	117023.80	116643.48	145876.81	127120.48	112963.73	140650.55
6356	499.2160412	0.576026881	0.00	0.00	0.00	0.00	107346.21	116098.58	79674.93	1009991.13	217632.41	2300998.50	2300727.50	575089.19	909442.88	2740865.50	461512.56	867900.31	2628248.50
6357	611.2479272	0.717415248	1858.67	0.00	0.00	0.00	0.00	0.00	0.00	30516.16	134829.38	0.00	83798.22	0.00	17496.00	872731.81	344411.81	1211750.75	110148.23
6359	404.3027431	6.458612532	0.00	209582.00	172391.97	135166.75	119137.74	182303.56	204216.02	323944.34	675046.81	267170.09	338613.53	414710.16	684781.69	817951.56	1178062.38	1030868.00	1103979.00
6361	118.9270053	7.908106526	543750.75	702593.63	654227.25	645999.63	604080.00	718664.06	546970.25	565660.88	593299.75	584311.38	874558.69	667292.25	585951.31	692627.13	714529.81	594939.69	862885.94
6362	475.3078674	7.630216463	0.00	125276.56	64593.19	40251.34	137844.28	68046.70	570371.19	510815.03	217095.25	149341.84	403501.47	354409.75	303366.06	210016.16	348883.50	169541.53	492786.56
6363	419.1201373	3.047105618	0.00	3930.55	11677.64	10871.16	0.00	103406.78	25274.44	58462.68	108096.88	46754.88	178682.48	31714.05	84994.88	130536.55	163467.73	52639.05	169239.88
6365	405.0801023	1.550597617	0.00	0.00	0.00	0.00	0.00	0.00	2930.80	31321.43	1534272.25	11935.32	3508.68	0.00	15012.04	54956.68	54426.75	3325681.00	161171.14
6366	457.1521784	4.595139286	0.00	5374.51	11278.43	14291.13	18829.75	13174.26	45659.00	69369.05	36529.21	44934.89	47312.30	62629.05	41717.22	46781.48	57847.23	75545.78	52027.80
6367	459.3129503	7.449120588	0.00	10453.21	12341.84	0.00	19582.94	11669.17	49889.81	63887.27	13595.33	54318.91	106457.02	96095.59	78542.65	101480.15	27511.95	60231.32	94301.91
6368	523.3556824	7.60263395	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6369	473.32882	7.642439605	0.00	9362.59	9319.26	10548.85	27293.65	15325.09	57571.25	39287.57	23173.33	36455.36	57880.48	82098.66	71531.48	66046.55	22137.87	45176.64	55350.19
6370	325.0939024	3.876600945	0.00	14347.24	7082.53	21566.53	25610.73	19067.36	47073.05	261003.39	22363.21	99847.74	46305.59	38065.34	62688.11	98281.75	47093.25	64632.71	91239.77
6372	473.3284912	8.50543061	0.00	11590.60	49863.07	22225.50	14965.29	75307.10	100389.61	129496.95	133027.81	83369.31	364556.38	92868.53	303797.69	322859.38	122821.60	70676.13	193442.36
6374	835.3220147	4.771512367	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18932.44
6376	425.1233523	0.738196589	0.00	0.00	0.00	0.00	0.00	21180.59	19299.92	535378.56	1595173.75	39846.59	1653235.75	0.00	33213.73	1144859.50	2022564.25	7416264.00	335861.78
6378	540.345432	7.62473748	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11949.94	0.00	0.00	15016.23	0.00	0.00	66234.53
6380	657.2576756	4.616758228	3939.99	3997.32	39841.50	54776.50	61466.16	33024.06	72653.44	115060.97	28922.20	69673.91	73948.50	149281.75	163774.36	118853.20	150695.45	115675.36	196862.86
6381	596.4915345	9.091402259	0.00	139819.23	100413.82	136162.91	101023.40	175211.67	175960.30	7667.72	73568.61	60204.48	119465.41	27759.51	89144.37	44940.01	187081.77	101453.02	152054.05
6384	369.3017279	7.518397233	0.00	159940.50	77158.16	56381.62	209886.14	116219.59	344129.97	3140421.25	679763.81	658286.81	1232880.75	1398936.38	730292.75	3276746.00	537968.50	1110528.38	1088177.38
6385	449.269469	8.226613426	0.00	0.00	279223.16	33468.81	447346.44	111671.38	617126.50	13806.12	61282.29	142429.69	432606.03	19151.25	83557.42	59797.18	176445.48	0.00	59407.01
6386	544.3773346	8.3936843	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6387	439.0569056	0.860435982	0.00	2873.86	0.00	0.00	0.00	0.00	0.00	88004.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6389	611.2150453	4.186523705	2972.68	30331.69	351984.34	330538.53	169909.70	126183.30	319316.38	1229929.00	980996.63	732437.81	297132.19	1205500.13	483674.34	724378.19	3944837.50	2635203.75	1391758.88
6391	610.1431289	3.41697988	0.00	0.00	0.00	0.00	0.00	0.00	38884.55	0.00	0.00	0.00	90763.45	71226.24	42621.58	52470.07	28509.24	27822.08	32335.53
6392	458.1114688	3.43985491	0.00	6314.15	14870.87	6783.57	7653.33	117244.55	12177.43	41164.79	34499.91	19854.28	80760.47	98187.13	93886.63	139684.61	298258.38	29120.33	137223.77
6394	471.3126809	7.21256546	0.00	68934.02	77407.70	34503.61	54323.65	101600.39	323022.84	1488295.25	753840.06	424570.00	1239017.63	883872.81	652261.94	1549118.75	624862.44	546666.06	1375600.38
6395	1168.866369	8.28964068	0.00	0.00	12758.62	0.00	108054.84	0.00	212295.61	0.00	0.00	78574.55	344863.19	0.00	13795.17	118368.02	0.00	0.00	438442.50
6396	1081.352231	5.257017811	0.00	63384.56	126821.39	295284.78	234111.13	69995.41	300118.44	638802.31	206382.03	658947.56	443742.19	464297.28	448858.72	735023.81	487529.16	785339.75	548608.19
6397	488.1215459	3.473927085	0.00	11585.02	81830.34	58870.93	37547.99	646391.06	59829.46	122431.03	169142.14	194688.94	1246318.88	607242.50	1002533.50	1356131.63	4704607.00	336997.03	1846670.25
6398	494.1320251	3.437193756	0.00	31051.63	126547.40	129793.47	116034.10	104095.98	364672.81	546192.38	224979.91	367892.31	207202.09	422938.78	513747.84	375069.13	331681.28	373267.41	387864.53
6399	413.1251639	5.106713385	0.00	7658.96	8979.52	36933.13	9294.17	18555.73	56159.44	104468.53	30590.96	59692.91	45614.51	56778.67	33290.27	78705.96	44643.99	173790.98	70556.85
6400	451.0720439	3.543774711	0.00	26350.35	18843.74	35643.50	126707.60	11532.06	182300.47	1807906.38	270595.13	172699.55	83593.72	130806.63	144141.00	105777.95	103973.17	240407.95	117033.73
6401	513.3259252	7.68994455	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8425.78	25916.46
6403	559.4019653	8.682777284	0.00	246288.19	139757.88	133395.73	400444.66	125478.61	555966.56	330722.00	294692.34	201426.41	914712.94	498925.59	463242.13	383182.25	390850.41	284963.91	533406.69
6404	877.6395281	9.751703278	0.00	236032.47	160644.55	71515.25	496692.50	351659.06	658011.94	745784.50	859373.50	606524.56	549011.75	705302.06	970845.00	805542.13	927126.69	1075769.75	1053042.13
6405	805.5533745	8.34830573	0.00	50587.66	0.00	0.00	0.00	39700.91	0.00	36294.03	15952.26	0.00	0.00	35143.70	0.00	0.00	0.00	0.00	0.00
6406	629.2258345	4.349001213	0.00	37338.33	83583.56	120669.46	77310.77	115302.59	143955.13	1051850.63	52176.38	478156.44	230259.88	263077.72	290083.75	324676.78	226545.97	353768.03	466392.56
6408	505.1124648	3.34880135	0.00	9720.96	4135.62	0.00	21213.96	0.00	18591.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20914.33	46022.25
6410	431.1353059	4.338095925	0.00	4306.12	8308.90	45525.69	8195.95	42750.49	44536.18	183051.97	41785.84	106931.62	179525.81	121668.86	60077.67	155115.67	32727.33	57196.89	98277.14
